DonorParity,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
0,350,82.121900548,1.3916870411,77.611395911,1.2779969653,75.106559925,80.116231897,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,351,82.115128909,1.3916944558,77.606897174,1.2780045371,75.102046347,80.111748,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,352,82.108366372,1.3917018633,77.602407178,1.2780121004,75.097541528,80.107272829,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,353,82.10161369,1.3917092568,77.597926548,1.2780196479,75.093046105,80.102806991,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,354,82.094871615,1.3917166299,77.593455907,1.2780271726,75.088560716,80.098351099,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,355,82.088140897,1.3917239759,77.58899588,1.2780346672,75.084085999,80.093905761,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,356,82.081422291,1.391731288,77.58454709,1.2780421246,75.079622593,80.089471587,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,357,82.074716546,1.3917385595,77.580110162,1.2780495376,75.075171136,80.085049189,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,358,82.068024415,1.3917457838,77.57568572,1.278056899,75.070732266,80.080639175,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,359,82.06134665,1.3917529541,77.571274388,1.2780642014,75.066306622,80.076242155,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,360,82.054684003,1.3917600637,77.56687679,1.2780714376,75.061894841,80.07185874,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,361,82.048037091,1.3917671061,77.562493439,1.2780786008,75.057497449,80.067489428,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,362,82.041405995,1.3917740767,77.558124397,1.278085686,75.053114521,80.063134273,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,363,82.034790663,1.3917809715,77.553769618,1.2780926886,75.048746017,80.058793219,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,364,82.028191042,1.3917877862,77.549429054,1.2780996044,75.044391898,80.054466209,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,365,82.021607079,1.3917945172,77.545102656,1.2781064291,75.040052124,80.050153188,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,366,82.015038721,1.3918011604,77.540790377,1.2781131585,75.035726656,80.045854098,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,367,82.008485915,1.3918077122,77.536492169,1.2781197887,75.031415453,80.041568886,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,368,82.001948607,1.391814169,77.532207985,1.2781263159,75.027118475,80.037297494,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,369,81.995426747,1.3918205274,77.527937775,1.2781327361,75.022835682,80.033039868,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,370,81.988920279,1.3918267839,77.523681493,1.2781390459,75.018567033,80.028795953,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,371,81.982429152,1.3918329353,77.519439091,1.2781452416,75.014312488,80.024565694,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,372,81.975953313,1.3918389784,77.51521052,1.2781513198,75.010072004,80.020349036,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,373,81.969492708,1.3918449102,77.510995733,1.2781572773,75.00584554,80.016145926,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,374,81.963047285,1.3918507277,77.506794682,1.2781631108,75.001633056,80.011956308,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,375,81.956616991,1.3918564279,77.502607319,1.2781688173,74.997434508,80.00778013,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,376,81.950201773,1.3918620083,77.498433597,1.2781743937,74.993249856,80.003617337,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,377,81.943801578,1.3918674661,77.494273467,1.2781798372,74.989079057,79.999467876,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,378,81.937416353,1.3918727987,77.490126881,1.2781851451,74.984922068,79.995331694,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,379,81.931046046,1.3918780038,77.485993792,1.2781903147,74.980778847,79.991208737,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,380,81.924690603,1.3918830789,77.481874152,1.2781953433,74.976649351,79.987098953,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,381,81.918349971,1.3918880217,77.477767913,1.2782002287,74.972533536,79.983002289,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,382,81.912024098,1.3918928302,77.473675027,1.2782049684,74.968431361,79.978918693,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,383,81.905712931,1.3918975022,77.469595446,1.2782095602,74.96434278,79.974848112,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,384,81.899416416,1.3919020357,77.465529122,1.2782140019,74.960267751,79.970790494,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,385,81.893134502,1.3919064289,77.461476008,1.2782182916,74.95620623,79.966745787,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,386,81.886867134,1.39191068,77.457436056,1.2782224272,74.952158172,79.962713941,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,387,81.88061426,1.3919147872,77.453409218,1.2782264069,74.948123533,79.958694902,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,388,81.874375828,1.3919187489,77.449395445,1.2782302289,74.944102269,79.954688621,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,389,81.868151784,1.3919225637,77.445394691,1.2782338917,74.940094336,79.950695045,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,390,81.861942075,1.3919262299,77.441406906,1.2782373936,74.936099688,79.946714125,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,391,81.855746649,1.3919297464,77.437432044,1.2782407331,74.932118281,79.942745808,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,392,81.849565453,1.3919331118,77.433470057,1.278243909,74.928150069,79.938790045,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,393,81.843398433,1.391936325,77.429520896,1.2782469198,74.924195007,79.934846786,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,394,81.837245537,1.3919393848,77.425584514,1.2782497645,74.920253049,79.930915979,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,395,81.831106712,1.3919422902,77.421660863,1.2782524419,74.916324151,79.926997576,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,396,81.824981904,1.3919450404,77.417749895,1.278254951,74.912408265,79.923091525,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,397,81.818871062,1.3919476343,77.413851562,1.2782572908,74.908505346,79.919197778,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,398,81.812774133,1.3919500713,77.409965817,1.2782594606,74.904615348,79.915316286,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,399,81.806691062,1.3919523507,77.40609261,1.2782614595,74.900738224,79.911446997,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,400,81.800621798,1.3919544718,77.402231896,1.2782632869,74.896873927,79.907589864,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,401,81.794566288,1.3919564341,77.398383625,1.2782649423,74.893022412,79.903744838,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,402,81.788524478,1.3919582372,77.39454775,1.278266425,74.889183631,79.899911869,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,403,81.782496316,1.3919598806,77.390724224,1.2782677347,74.885357538,79.896090909,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,404,81.776481749,1.3919613641,77.386912997,1.278268871,74.881544084,79.89228191,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,405,81.770480723,1.3919626874,77.383114022,1.2782698337,74.877743223,79.888484822,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,406,81.764493187,1.3919638503,77.379327253,1.2782706226,74.873954906,79.884699599,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,407,81.758519087,1.3919648528,77.375552639,1.2782712375,74.870179088,79.880926191,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,408,81.75255837,1.3919656948,77.371790135,1.2782716785,74.866415719,79.87716455,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,409,81.746610983,1.3919663764,77.368039691,1.2782719456,74.862664752,79.87341463,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,410,81.740676874,1.3919668976,77.36430126,1.2782720388,74.858926138,79.869676382,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,411,81.734755989,1.3919672588,77.360574794,1.2782719585,74.85519983,79.865949759,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,412,81.728848276,1.3919674601,77.356860246,1.2782717049,74.851485779,79.862234714,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,413,81.722953682,1.3919675019,77.353157567,1.2782712782,74.847783936,79.858531198,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,414,81.717072154,1.3919673845,77.34946671,1.278270679,74.844094253,79.854839167,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,415,81.711203638,1.3919671084,77.345787626,1.2782699077,74.840416681,79.851158571,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,416,81.705348083,1.3919666742,77.342120268,1.2782689649,74.836751171,79.847489365,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,417,81.699505435,1.3919660823,77.338464588,1.2782678511,74.833097674,79.843831503,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,418,81.693675641,1.3919653335,77.334820539,1.2782665671,74.829456141,79.840184936,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,419,81.687858648,1.3919644285,77.331188071,1.2782651136,74.825826522,79.83654962,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,420,81.682054404,1.391963368,77.327567138,1.2782634915,74.822208769,79.832925508,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,421,81.676262855,1.3919621529,77.323957692,1.2782617016,74.81860283,79.829312553,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,422,81.670483949,1.391960784,77.320359684,1.2782597448,74.815008658,79.82571071,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,423,81.664717633,1.3919592623,77.316773067,1.2782576223,74.811426201,79.822119933,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,424,81.658963854,1.3919575888,77.313197793,1.278255335,74.80785541,79.818540175,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,425,81.653222558,1.3919557645,77.309633814,1.2782528841,74.804296234,79.814971393,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,426,81.647493694,1.3919537907,77.306081082,1.2782502708,74.800748624,79.811413539,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,427,81.641777208,1.3919516683,77.302539549,1.2782474964,74.79721253,79.807866569,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,428,81.636073047,1.3919493988,77.299009168,1.2782445621,74.7936879,79.804330437,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,429,81.630381159,1.3919469834,77.295489891,1.2782414694,74.790174684,79.800805098,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,430,81.62470149,1.3919444233,77.29198167,1.2782382197,74.786672832,79.797290507,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,431,81.619033988,1.39194172,77.288484456,1.2782348144,74.783182293,79.793786619,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,432,81.613378599,1.391938875,77.284998203,1.2782312552,74.779703015,79.79029339,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,433,81.607735271,1.3919358896,77.281522861,1.2782275435,74.776234949,79.786810774,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,434,81.602103951,1.3919327655,77.278058384,1.2782236812,74.772778042,79.783338727,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,435,81.596484586,1.3919295043,77.274604724,1.2782196698,74.769332244,79.779877204,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,436,81.590877123,1.3919261076,77.271161832,1.2782155111,74.765897503,79.776426161,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,437,81.585281509,1.391922577,77.267729661,1.2782112069,74.762473768,79.772985554,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,438,81.579697692,1.3919189143,77.264308163,1.2782067592,74.759060987,79.769555339,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,439,81.574125618,1.3919151213,77.26089729,1.2782021697,74.755659109,79.76613547,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,440,81.568565234,1.3919111997,77.257496994,1.2781974405,74.752268083,79.762725905,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,441,81.563016488,1.3919071516,77.254107227,1.2781925735,74.748887855,79.7593266,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,442,81.557479327,1.3919029787,77.250727942,1.2781875709,74.745518375,79.75593751,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,443,81.551953697,1.3918986831,77.247359091,1.2781824347,74.74215959,79.752558591,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,444,81.546439547,1.3918942667,77.244000625,1.278177167,74.738811449,79.749189801,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,445,81.540936822,1.3918897315,77.240652497,1.2781717701,74.735473899,79.745831095,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,446,81.535445471,1.3918850797,77.237314659,1.2781662462,74.732146888,79.742482431,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,447,81.529965439,1.3918803134,77.233987063,1.2781605975,74.728830363,79.739143764,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,448,81.524496675,1.3918754347,77.230669662,1.2781548264,74.725524273,79.735815051,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,449,81.519039126,1.3918704458,77.227362407,1.2781489353,74.722228564,79.73249625,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,450,81.513592738,1.391865349,77.224065251,1.2781429265,74.718943185,79.729187316,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,451,81.508157459,1.3918601465,77.220778145,1.2781368024,74.715668082,79.725888208,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,452,81.502733235,1.3918548406,77.217501042,1.2781305656,74.712403203,79.722598881,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,453,81.497320014,1.3918494337,77.214233894,1.2781242187,74.709148495,79.719319293,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,454,81.491917743,1.3918439282,77.210976654,1.278117764,74.705903906,79.716049401,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,455,81.486526369,1.3918383264,77.207729272,1.2781112043,74.702669381,79.712789163,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,456,81.481145839,1.3918326309,77.204491702,1.2781045421,74.699444869,79.709538536,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,457,81.475776101,1.3918268441,77.201263896,1.2780977802,74.696230315,79.706297476,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,458,81.470417101,1.3918209684,77.198045805,1.2780909212,74.693025668,79.703065942,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,459,81.465068786,1.3918150065,77.194837382,1.2780839679,74.689830873,79.699843891,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,460,81.459731103,1.391808961,77.191638579,1.278076923,74.686645878,79.69663128,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,461,81.454404001,1.3918028344,77.188449348,1.2780697894,74.683470629,79.693428067,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,462,81.449087425,1.3917966293,77.185269642,1.2780625698,74.680305073,79.69023421,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,463,81.443781323,1.3917903485,77.182099411,1.2780552671,74.677149156,79.687049667,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,464,81.438485642,1.3917839946,77.17893861,1.2780478843,74.674002824,79.683874395,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,465,81.433200329,1.3917775703,77.175787189,1.2780404242,74.670866025,79.680708353,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,466,81.427925331,1.3917710785,77.1726451,1.2780328898,74.667738704,79.677551497,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,467,81.422660595,1.3917645217,77.169512297,1.2780252841,74.664620807,79.674403787,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,468,81.417406069,1.391757903,77.166388731,1.2780176101,74.661512282,79.67126518,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,469,81.412161699,1.391751225,77.163274354,1.2780098707,74.658413074,79.668135634,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,470,81.406927433,1.3917444906,77.160169119,1.2780020692,74.655323129,79.665015108,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,471,81.401703217,1.3917377027,77.157072977,1.2779942086,74.652242394,79.661903559,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,472,81.396488999,1.3917308641,77.15398588,1.2779862919,74.649170814,79.658800947,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,473,81.391284726,1.3917239779,77.150907781,1.2779783223,74.646108335,79.655707228,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,474,81.386090345,1.3917170468,77.147838633,1.277970303,74.643054904,79.652622362,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,475,81.380905803,1.391710074,77.144778386,1.2779622372,74.640010466,79.649546306,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,476,81.375731047,1.3917030623,77.141726994,1.2779541279,74.636974968,79.64647902,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,477,81.370566024,1.3916960148,77.138684408,1.2779459786,74.633948354,79.643420461,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,478,81.365410682,1.3916889344,77.13565058,1.2779377924,74.630930571,79.640370589,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,479,81.360264967,1.3916818242,77.132625463,1.2779295725,74.627921565,79.637329361,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,480,81.355128827,1.3916746872,77.129609009,1.2779213224,74.624921281,79.634296737,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,481,81.350002208,1.3916675266,77.126601169,1.2779130451,74.621929664,79.631272674,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,482,81.344885059,1.3916603453,77.123601897,1.2779047442,74.618946662,79.628257133,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,483,81.339777325,1.3916531466,77.120611144,1.2778964229,74.615972218,79.62525007,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,484,81.334678954,1.3916459334,77.117628862,1.2778880845,74.613006279,79.622251445,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,485,81.329589893,1.391638709,77.114655004,1.2778797325,74.610048791,79.619261217,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,486,81.324510089,1.3916314765,77.111689521,1.2778713701,74.607099698,79.616279344,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,487,81.31943949,1.391624239,77.108732366,1.2778630009,74.604158946,79.613305786,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,488,81.314378042,1.3916169997,77.105783491,1.2778546283,74.601226481,79.610340501,ARTm,DonorParity,Donor Parity,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
