TimeFromTransfusion,DonorHb_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
686,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
687,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
688,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
689,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
690,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
691,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
692,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
693,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
694,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
695,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
696,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
697,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
698,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
699,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
700,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
701,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
702,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
703,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
704,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
705,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
706,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
707,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
708,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
709,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
710,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
711,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
712,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
713,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
714,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
715,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
716,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
717,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
718,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
719,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
720,,,,,,,,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
0,1,82.130786774,1.4992649411,78.211522892,1.3960019831,75.475400478,80.947645306,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
1,1,82.160833852,1.4992454721,78.240994641,1.3959826205,75.504910176,80.977079105,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
2,1,82.190990103,1.4991389384,78.270506467,1.3958712813,75.534640224,81.00637271,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,1,82.221248009,1.4989474347,78.300052163,1.395670176,75.564580081,81.035524245,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
4,1,82.251600052,1.4986731985,78.329625521,1.3953816642,75.594718913,81.064532129,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
5,1,82.282038713,1.4983185998,78.359220332,1.3950082434,75.625045618,81.093395046,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
6,1,82.312556475,1.4978861304,78.388830389,1.3945525386,75.655548843,81.122111936,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
7,1,82.343145819,1.4973783941,78.418449485,1.3940172918,75.686217006,81.150681963,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
8,1,82.373799229,1.4967980971,78.44807141,1.3934053519,75.717038315,81.179104504,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
9,1,82.404509185,1.4961480383,78.477689956,1.392719665,75.748000788,81.207379125,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
10,1,82.435268169,1.4954311004,78.507298917,1.3919632649,75.779092271,81.235505564,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
11,1,82.466068664,1.4946502407,78.536892084,1.3911392638,75.810300455,81.263483713,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
12,1,82.496903151,1.4938084828,78.566463249,1.3902508435,75.841612897,81.291313601,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
13,1,82.527764113,1.4929089078,78.596006204,1.3893012465,75.873017034,81.318995374,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
14,1,82.558644031,1.4919546461,78.625514741,1.3882937674,75.9045002,81.346529281,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
15,1,82.589535388,1.4909488694,78.654982652,1.3872317448,75.936049644,81.37391566,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
16,1,82.620430665,1.4898947829,78.684403729,1.3861185528,75.967652544,81.401154914,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
17,1,82.651322344,1.4887956174,78.713771764,1.3849575934,75.999296026,81.428247503,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
18,1,82.682202908,1.4876546221,78.74308055,1.3837522887,76.030967173,81.455193927,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
19,1,82.713064838,1.486475057,78.772323878,1.3825060727,76.062653047,81.481994709,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
20,1,82.743900616,1.4852601858,78.80149554,1.3812223848,76.094340699,81.508650381,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
21,1,82.774702724,1.4840132691,78.830589329,1.3799046618,76.126017186,81.535161471,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
22,1,82.805463645,1.4827375569,78.859599035,1.3785563307,76.157669581,81.561528489,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
23,1,82.836175859,1.481436283,78.888518453,1.3771808025,76.189284993,81.587751912,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
24,1,82.86683185,1.4801126573,78.917341372,1.3757814643,76.220850574,81.613832171,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
25,1,82.897424098,1.4787698602,78.946061586,1.3743616736,76.252353536,81.639769637,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
26,1,82.927945087,1.4774110361,78.974672887,1.372924751,76.283781162,81.665564612,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
27,1,82.958387298,1.4760392874,79.003169066,1.3714739743,76.31512082,81.691217312,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
28,1,82.988743212,1.4746576686,79.031543916,1.3700125721,76.346359975,81.716727857,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
29,1,83.019005313,1.4732691803,79.059791228,1.3685437177,76.377486198,81.742096258,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
30,1,83.049166081,1.4718767641,79.087904795,1.3670705233,76.408487183,81.767322408,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
31,1,83.079217999,1.4704832968,79.115878409,1.3655960342,76.439350751,81.792406067,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
32,1,83.10915355,1.4690915856,79.143705861,1.3641232233,76.470064869,81.817346854,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
33,1,83.138965213,1.4677043625,79.171380944,1.3626549856,76.500617654,81.842144235,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
34,1,83.168645473,1.4663242799,79.19889745,1.3611941333,76.530997387,81.866797513,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
35,1,83.19818681,1.4649539059,79.226249171,1.3597433904,76.561192521,81.891305821,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
36,1,83.227581707,1.4635957195,79.253429899,1.3583053882,76.59119169,81.915668107,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
37,1,83.256822646,1.462252107,79.280433425,1.3568826606,76.62098372,81.93988313,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
38,1,83.285902108,1.4609253573,79.307253542,1.3554776401,76.650557636,81.963949448,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
39,1,83.314812576,1.4596176586,79.333884043,1.354092653,76.67990267,81.987865415,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
40,1,83.343546531,1.4583310945,79.360318718,1.3527299161,76.709008269,82.011629166,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
41,1,83.372096456,1.457067641,79.38655136,1.3513915328,76.737864103,82.035238617,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
42,1,83.400454832,1.4558291631,79.412575762,1.35007949,76.766460069,82.058691454,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
43,1,83.428614142,1.4546174122,79.438385714,1.3487956546,76.794786301,82.081985127,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
44,1,83.456566867,1.4534340235,79.46397501,1.3475417708,76.822833172,82.105116848,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
45,1,83.48430549,1.4522805138,79.48933744,1.346319458,76.850591299,82.128083582,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
46,1,83.511822492,1.4511582792,79.514466798,1.3451302078,76.878051552,82.150882044,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
47,1,83.539110355,1.4500685937,79.539356876,1.3439753827,76.905205052,82.173508699,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
48,1,83.566161562,1.4490126077,79.564001464,1.342856214,76.932043178,82.19595975,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
49,1,83.592968593,1.4479913468,79.588394356,1.341773801,76.958557567,82.218231144,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
50,1,83.619523932,1.4470057109,79.612529343,1.3407291095,76.984740119,82.240318567,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
51,1,83.64582006,1.4460564739,79.636400217,1.3397229714,77.010582994,82.262217441,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
52,1,83.671849459,1.4451442833,79.660000771,1.3387560844,77.036078618,82.283922925,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
53,1,83.697604612,1.4442696604,79.683324796,1.3378290119,77.061219677,82.305429916,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
54,1,83.723077999,1.4434330008,79.706366085,1.3369421837,77.085999123,82.326733047,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
55,1,83.748262104,1.442634575,79.72911843,1.336095896,77.110410166,82.347826693,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
56,1,83.773149407,1.4418745295,79.751575621,1.3352903134,77.134446276,82.368704967,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
57,1,83.797732391,1.4411528882,79.773731453,1.3345254696,77.158101178,82.389361727,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
58,1,83.822003539,1.4404695544,79.795579716,1.3338012696,77.181368852,82.40979058,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
59,1,83.845955331,1.4398243124,79.817114203,1.3331174917,77.204243523,82.429984882,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
60,1,83.86958025,1.4392168303,79.838328705,1.3324737898,77.226719662,82.449937748,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
61,1,83.892872265,1.4386465596,79.859218284,1.3318695875,77.24879346,82.469643108,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
62,1,83.915831295,1.4381124717,79.879783078,1.331303798,77.270467185,82.489098972,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
63,1,83.938458744,1.4376134413,79.900024494,1.3307752313,77.291744576,82.508304413,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
64,1,83.960756019,1.4371483598,79.91994394,1.3302827144,77.312629339,82.52725854,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
65,1,83.982724526,1.4367161356,79.939542821,1.329825092,77.333125147,82.545960495,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
66,1,84.004365668,1.4363156941,79.958822546,1.3294012259,77.353235637,82.564409455,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
67,1,84.025680853,1.4359459777,79.977784521,1.3290099958,77.372964412,82.582604631,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
68,1,84.046671486,1.4356059459,79.996430154,1.328650299,77.392315039,82.600545268,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
69,1,84.067338972,1.4352945752,80.014760851,1.3283210505,77.411291054,82.618230649,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
70,1,84.087684717,1.4350108594,80.032778021,1.3280211833,77.429895954,82.635660087,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
71,1,84.107710127,1.4347538092,80.050483069,1.3277496479,77.448133204,82.652832934,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
72,1,84.127416607,1.4345224526,80.067877403,1.327505413,77.466006232,82.669748575,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
73,1,84.146805562,1.4343158348,80.084962431,1.327287465,77.483518431,82.686406431,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
74,1,84.165878398,1.4341330179,80.101739559,1.3270948083,77.50067316,82.702805958,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
75,1,84.184636521,1.4339730812,80.118210194,1.3269264653,77.517473743,82.718946646,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
76,1,84.203081337,1.433835121,80.134375744,1.3267814759,77.533923468,82.734828021,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
77,1,84.22121425,1.4337182506,80.150237616,1.3266588983,77.550025588,82.750449644,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
78,1,84.239036667,1.4336216001,80.165797216,1.3265578082,77.565783322,82.765811111,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
79,1,84.256549992,1.4335443166,80.181055953,1.3264772991,77.581199854,82.780912052,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
80,1,84.273755633,1.433485564,80.196015232,1.3264164824,77.596278332,82.795752133,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
81,1,84.290654993,1.4334445226,80.210676462,1.3263744868,77.611021872,82.810331052,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
82,1,84.307249479,1.4334203897,80.225041049,1.3263504588,77.625433553,82.824648545,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
83,1,84.323540496,1.4334123789,80.239110401,1.3263435622,77.639516422,82.83870438,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
84,1,84.339529451,1.4334197202,80.252885924,1.3263529783,77.65327349,82.852498358,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
85,1,84.355217747,1.43344166,80.266369026,1.3263779055,77.666707735,82.866030316,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
86,1,84.370606792,1.4334774608,80.279561113,1.3264175595,77.679822102,82.879300124,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
87,1,84.38569799,1.4335264011,80.292463594,1.326471173,77.692619501,82.892307686,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
88,1,84.400492747,1.4335877755,80.305077874,1.3265379955,77.705102812,82.905052937,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
89,1,84.414992468,1.4336608944,80.317405362,1.3266172935,77.717274878,82.917535846,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
90,1,84.42919856,1.4337450837,80.329447464,1.32670835,77.729138512,82.929756416,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
91,1,84.443112428,1.433839685,80.341205588,1.3268104645,77.740696494,82.941714681,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
92,1,84.456735477,1.4339440553,80.35268114,1.3269229529,77.751951572,82.953410707,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
93,1,84.470069113,1.4340575667,80.363875527,1.3270451473,77.762906463,82.964844592,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
94,1,84.483114741,1.4341796067,80.374790158,1.3271763961,77.773563849,82.976016466,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
95,1,84.495873768,1.4343095773,80.385426438,1.3273160632,77.783926387,82.98692649,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
96,1,84.508347598,1.4344468958,80.395785776,1.3274635285,77.793996697,82.997574856,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
97,1,84.520537637,1.4345909937,80.405869578,1.3276181875,77.803777371,83.007961784,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
98,1,84.532445291,1.4347413172,80.415679251,1.3277794511,77.813270972,83.018087529,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
99,1,84.544071965,1.4348973269,80.425216202,1.3279467453,77.822480032,83.027952372,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
100,1,84.555419065,1.4350584974,80.434481839,1.3281195113,77.831407053,83.037556626,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
101,1,84.566487997,1.4352243172,80.443477569,1.3282972054,77.840054508,83.046900631,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
102,1,84.577280165,1.4353942889,80.452204799,1.3284792982,77.848424841,83.055984756,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
103,1,84.587796976,1.4355679285,80.460664935,1.3286652751,77.856520468,83.064809402,ARTm,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
