TimeFromTransfusion,DonorHb_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
355,1,11.18110817,1.6172232172,8.0566506292,1.6315501525,4.8588552889,11.254445969,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
356,1,11.183626994,1.6172747642,8.0583290666,1.6316000928,4.8604358447,11.256222289,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
357,1,11.186130128,1.6173261318,8.0600093552,1.6316498563,4.8620185982,11.258000112,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
358,1,11.188617414,1.6173772644,8.0616914571,1.6316993892,4.8636036169,11.259779297,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
359,1,11.191088692,1.6174281067,8.0633753347,1.6317486377,4.8651909687,11.261559701,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
360,1,11.1935438,1.617478603,8.0650609499,1.6317975477,4.8667807217,11.263341178,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
361,1,11.195982615,1.6175287009,8.0667482706,1.6318460683,4.8683729432,11.265123598,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
362,1,11.198405155,1.617578361,8.0684372855,1.6318941613,4.8699676971,11.266906874,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
363,1,11.200811476,1.617627548,8.0701279892,1.6319417926,4.8715650447,11.268690934,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
364,1,11.203201631,1.6176762277,8.0718203758,1.6319889288,4.8731650456,11.270475706,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
365,1,11.205575675,1.6177243666,8.0735144398,1.6320355375,4.8747677578,11.272261122,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
366,1,11.207933662,1.6177719323,8.0752101754,1.6320815872,4.8763732372,11.274047114,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
367,1,11.210275647,1.6178188933,8.076907577,1.6321270473,4.8779815383,11.275833616,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
368,1,11.212601683,1.6178652189,8.078606639,1.632171888,4.8795927135,11.277620564,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
369,1,11.214911827,1.6179108794,8.0803073556,1.6322160806,4.8812068139,11.279407897,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
370,1,11.217206131,1.6179558458,8.0820097212,1.6322595969,4.8828238886,11.281195554,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
371,1,11.219484651,1.6180000903,8.0837137301,1.6323024099,4.8844439853,11.282983475,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
372,1,11.22174744,1.6180435857,8.0854193768,1.6323444932,4.8860671497,11.284771604,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
373,1,11.223994554,1.6180863058,8.0871266554,1.6323858213,4.8876934262,11.286559885,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
374,1,11.226226046,1.6181282252,8.0888355603,1.6324263697,4.8893228574,11.288348263,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
375,1,11.228441972,1.6181693193,8.0905460859,1.6324661145,4.8909554842,11.290136688,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
376,1,11.230642385,1.6182095645,8.0922582265,1.6325050327,4.8925913462,11.291925107,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
377,1,11.23282734,1.6182489378,8.0939719764,1.6325431021,4.8942304811,11.293713472,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
378,1,11.234996892,1.6182874173,8.09568733,1.6325803013,4.8958729252,11.295501735,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
379,1,11.237151094,1.6183249816,8.0974042816,1.6326166097,4.8975187134,11.29728985,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
380,1,11.239290002,1.6183616104,8.0991228256,1.6326520075,4.8991678786,11.299077773,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
381,1,11.241413669,1.618397284,8.1008429562,1.6326864755,4.9008204528,11.30086546,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
382,1,11.24352215,1.6184319835,8.1025646678,1.6327199956,4.902476466,11.30265287,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
383,1,11.2456155,1.6184656909,8.1042879547,1.6327525501,4.9041359469,11.304439962,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
384,1,11.247693773,1.6184983889,8.1060128113,1.6327841222,4.9057989228,11.3062267,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
385,1,11.249757023,1.6185300609,8.1077392318,1.6328146961,4.9074654196,11.308013044,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
386,1,11.251805305,1.6185606912,8.1094672108,1.6328442562,4.9091354614,11.30979896,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
387,1,11.253838674,1.6185902647,8.1111967423,1.6328727881,4.9108090712,11.311584413,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
388,1,11.255857183,1.6186187672,8.1129278209,1.6329002778,4.9124862706,11.313369371,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
389,1,11.257860887,1.618646185,8.1146604408,1.6329267123,4.9141670797,11.315153802,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
390,1,11.259849841,1.6186725054,8.1163945964,1.632952079,4.9158515172,11.316937676,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
391,1,11.261824099,1.6186977163,8.118130282,1.6329763662,4.9175396004,11.318720964,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
392,1,11.263783715,1.6187218061,8.1198674919,1.6329995629,4.9192313455,11.320503638,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
393,1,11.265728744,1.6187447643,8.1216062204,1.6330216586,4.920926767,11.322285674,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
394,1,11.26765924,1.6187665809,8.123346462,1.6330426436,4.9226258785,11.324067046,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
395,1,11.269575258,1.6187872464,8.1250882109,1.633062509,4.9243286918,11.32584773,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
396,1,11.271476853,1.6188067522,8.1268314615,1.6330812462,4.9260352179,11.327627705,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
397,1,11.273364077,1.6188250904,8.128576208,1.6330988476,4.9277454663,11.32940695,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
398,1,11.275236987,1.6188422537,8.1303224449,1.633115306,4.929459445,11.331185445,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
399,1,11.277095636,1.6188582353,8.1320701665,1.633130615,4.9311771613,11.332963172,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
400,1,11.278940079,1.6188730294,8.133819367,1.6331447688,4.9328986208,11.334740113,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
401,1,11.280770371,1.6188866304,8.1355700409,1.6331577622,4.934623828,11.336516254,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
402,1,11.282586565,1.6188990337,8.1373221825,1.6331695905,4.9363527864,11.338291578,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
403,1,11.284388716,1.6189102351,8.139075786,1.6331802498,4.938085498,11.340066074,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
404,1,11.286176878,1.6189202312,8.1408308459,1.6331897366,4.9398219639,11.341839728,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
405,1,11.287951107,1.6189290191,8.1425873564,1.6331980483,4.9415621838,11.343612529,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
406,1,11.289711456,1.6189365965,8.144345312,1.6332051825,4.9433061564,11.345384467,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
407,1,11.29145798,1.6189429617,8.1461047068,1.6332111377,4.9450538793,11.347155534,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
408,1,11.293190734,1.6189481136,8.1478655354,1.6332159128,4.9468053488,11.348925722,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
409,1,11.294909771,1.6189520517,8.1496277919,1.6332195073,4.9485605602,11.350695024,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
410,1,11.296615146,1.618954776,8.1513914708,1.6332219212,4.9503195078,11.352463434,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
411,1,11.298306913,1.6189562873,8.1531565663,1.6332231553,4.9520821847,11.354230948,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
412,1,11.299985128,1.6189565866,8.1549230728,1.6332232105,4.953848583,11.355997563,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
413,1,11.301649844,1.6189556758,8.1566909847,1.6332220887,4.9556186935,11.357763276,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
414,1,11.303301117,1.618953557,8.1584602962,1.6332197921,4.9573925064,11.359528086,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
415,1,11.304938999,1.6189502333,8.1602310017,1.6332163233,4.9591700106,11.361291993,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
416,1,11.306563546,1.6189457078,8.1620030956,1.6332116858,4.9609511939,11.363054997,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
417,1,11.308174812,1.6189399845,8.1637765721,1.6332058832,4.9627360433,11.364817101,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
418,1,11.309772852,1.6189330678,8.1655514256,1.6331989199,4.9645245448,11.366578306,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
419,1,11.31135772,1.6189249627,8.1673276505,1.6331908005,4.9663166833,11.368338618,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
420,1,11.31292947,1.6189156745,8.169105241,1.6331815305,4.9681124429,11.370098039,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
421,1,11.314488157,1.6189052091,8.1708841915,1.6331711155,4.9699118065,11.371856577,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
422,1,11.316033836,1.6188935731,8.1726644964,1.6331595618,4.9717147563,11.373614236,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
423,1,11.31756656,1.6188807732,8.1744461499,1.6331468761,4.9735212735,11.375371026,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
424,1,11.319086385,1.6188668168,8.1762291464,1.6331330655,4.9753313384,11.377126954,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
425,1,11.320593364,1.6188517119,8.1780134802,1.6331181376,4.9771449304,11.37888203,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
426,1,11.322087552,1.6188354666,8.1797991457,1.6331021006,4.978962028,11.380636263,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
427,1,11.323569003,1.6188180899,8.1815861372,1.633084963,4.9807826089,11.382389666,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
428,1,11.325037772,1.6187995908,8.1833744491,1.6330667337,4.9826066497,11.384142248,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
429,1,11.326493914,1.6187799791,8.1851640755,1.633047422,4.9844341265,11.385894025,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
430,1,11.327937482,1.6187592649,8.186955011,1.6330270379,4.9862650142,11.387645008,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
431,1,11.329368532,1.6187374588,8.1887472499,1.6330055916,4.9880992873,11.389395212,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
432,1,11.330787117,1.6187145716,8.1905407864,1.6329830937,4.9899369192,11.391144654,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
433,1,11.332193293,1.6186906147,8.1923356149,1.6329595552,4.9917778825,11.392893347,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
434,1,11.333587112,1.6186656001,8.1941317297,1.6329349876,4.9936221491,11.39464131,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
435,1,11.334968631,1.6186395398,8.1959291252,1.6329094029,4.99546969,11.39638856,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
436,1,11.336337903,1.6186124464,8.1977277957,1.6328828131,4.9973204758,11.398135116,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
437,1,11.337694982,1.6185843331,8.1995277355,1.632855231,4.9991744758,11.399880995,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
438,1,11.339039924,1.6185552131,8.201328939,1.6328266695,5.0010316591,11.401626219,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
439,1,11.340372783,1.6185251002,8.2031314004,1.632797142,5.0028919937,11.403370807,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
440,1,11.341693612,1.6184940087,8.2049351142,1.6327666622,5.004755447,11.405114782,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
441,1,11.343002467,1.6184619529,8.2067400747,1.6327352444,5.0066219857,11.406858164,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
442,1,11.344299402,1.6184289477,8.2085462762,1.6327029027,5.0084915759,11.408600977,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
443,1,11.345584471,1.6183950085,8.210353713,1.6326696522,5.0103641828,11.410343243,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
444,1,11.346857729,1.6183601508,8.2121623795,1.6326355079,5.0122397712,11.412084988,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
445,1,11.34811923,1.6183243905,8.21397227,1.6326004853,5.0141183051,11.413826235,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
446,1,11.349369029,1.6182877438,8.2157833788,1.6325646002,5.0159997479,11.41556701,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
447,1,11.35060718,1.6182502275,8.2175957002,1.6325278686,5.0178840621,11.417307338,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
448,1,11.351833737,1.6182118584,8.2194092287,1.6324903072,5.0197712101,11.419047247,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
449,1,11.353048755,1.6181726537,8.2212239585,1.6324519325,5.0216611532,11.420786764,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
450,1,11.354252289,1.6181326311,8.223039884,1.6324127617,5.0235538524,11.422525915,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
451,1,11.355444392,1.6180918085,8.2248569994,1.6323728121,5.025449268,11.424264731,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
452,1,11.35662512,1.6180502039,8.2266752992,1.6323321014,5.0273473597,11.426003239,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
453,1,11.357794526,1.6180078359,8.2284947777,1.6322906475,5.0292480867,11.427741469,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
454,1,11.358952665,1.6179647233,8.2303154291,1.6322484687,5.0311514076,11.429479451,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
455,1,11.360099592,1.6179208851,8.2321372479,1.6322055834,5.0330572804,11.431217215,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
456,1,11.36123536,1.6178763406,8.2339602284,1.6321620105,5.0349656627,11.432954794,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
457,1,11.362360025,1.6178311095,8.2357843648,1.6321177689,5.0368765115,11.434692218,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
458,1,11.363473641,1.6177852117,8.2376096516,1.632072878,5.0387897832,11.43642952,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
459,1,11.364576262,1.6177386672,8.239436083,1.6320273573,5.0407054339,11.438166732,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
460,1,11.365667942,1.6176914966,8.2412636535,1.6319812267,5.0426234191,11.439903888,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
461,1,11.366748737,1.6176437204,8.2430923573,1.6319345063,5.0445436938,11.441641021,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
462,1,11.3678187,1.6175953596,8.2449221887,1.6318872162,5.0464662125,11.443378165,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
463,1,11.368877886,1.6175464353,8.2467531422,1.6318393771,5.0483909294,11.445115355,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
464,1,11.369926349,1.6174969689,8.2485852119,1.6317910097,5.050317798,11.446852626,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
465,1,11.370964144,1.617446982,8.2504183924,1.631742135,5.0522467716,11.448590013,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
466,1,11.371991326,1.6173964964,8.2522526778,1.6316927741,5.054177803,11.450327553,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
467,1,11.373007948,1.6173455343,8.2540880626,1.6316429486,5.0561108444,11.452065281,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
468,1,11.374014065,1.6172941178,8.255924541,1.63159268,5.058045848,11.453803234,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
469,1,11.375009731,1.6172422695,8.2577621074,1.6315419902,5.0599827651,11.45554145,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
470,1,11.375995002,1.617190012,8.2596007562,1.6314909012,5.061921547,11.457279965,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
471,1,11.376969931,1.6171373683,8.2614404816,1.6314394351,5.0638621445,11.459018819,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
472,1,11.377934573,1.6170843613,8.2632812781,1.6313876145,5.065804508,11.460758048,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
473,1,11.378888981,1.6170310144,8.2651231398,1.6313354619,5.0677485876,11.462497692,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
474,1,11.379833212,1.616977351,8.2669660613,1.631283,5.0696943329,11.46423779,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
475,1,11.380767319,1.6169233948,8.2688100367,1.6312302518,5.0716416934,11.46597838,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
476,1,11.381691356,1.6168691694,8.2706550604,1.6311772404,5.0735906181,11.467719503,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
477,1,11.382605378,1.616814699,8.2725011269,1.631123989,5.0755410558,11.469461198,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
478,1,11.383509439,1.6167600075,8.2743482303,1.6310705212,5.0774929549,11.471203506,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
479,1,11.384403594,1.6167051194,8.276196365,1.6310168603,5.0794462635,11.472946467,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
480,1,11.385287898,1.6166500589,8.2780455255,1.6309630302,5.0814009295,11.474690121,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
481,1,11.386162404,1.6165948507,8.2798957059,1.6309090547,5.0833569004,11.476434511,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
482,1,11.387027167,1.6165395196,8.2817469006,1.6308549579,5.0853141236,11.478179678,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
483,1,11.387882242,1.6164840903,8.283599104,1.6308007638,5.087272546,11.479925662,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
484,1,11.388727683,1.6164285878,8.2854523104,1.6307464966,5.0892321145,11.481672506,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
485,1,11.389563544,1.6163730373,8.2873065142,1.6306921809,5.0911927757,11.483420253,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
486,1,11.39038988,1.616317464,8.2891617096,1.630637841,5.0931544759,11.485168943,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
487,1,11.391206745,1.6162618932,8.291017891,1.6305835016,5.0951171611,11.486918621,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
488,1,11.392014193,1.6162063503,8.2928750528,1.6305291874,5.0970807772,11.488669328,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
489,1,11.39281228,1.6161508611,8.2947331892,1.6304749232,5.09904527,11.490421108,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
490,1,11.39360106,1.616095451,8.2965922946,1.630420734,5.1010105849,11.492174004,VE,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
