wdy_donation,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
3,580,80.894959991,1.3941054742,76.694488069,1.2796653711,74.186382057,79.202594081,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,581,80.897170912,1.3941264881,76.698023051,1.2796869224,74.189874799,79.206171303,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,582,80.899399505,1.3941483715,76.701573276,1.2797094051,74.193380958,79.209765593,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,583,80.901645548,1.3941711308,76.70513855,1.2797328263,74.196900328,79.213376773,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,584,80.903908816,1.3941947726,76.708718682,1.279757193,74.200432702,79.217004663,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,585,80.906189086,1.3942193032,76.712313478,1.279782512,74.203977873,79.220649083,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,586,80.908486134,1.394244729,76.715922745,1.27980879,74.207535636,79.224309855,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,587,80.910799736,1.3942710559,76.719546291,1.2798360338,74.211105785,79.227986797,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,588,80.913129669,1.3942982903,76.723183922,1.27986425,74.214688113,79.231679731,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,589,80.915475708,1.394326438,76.726835445,1.2798934448,74.218282415,79.235388475,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,590,80.91783763,1.394355505,76.730500667,1.2799236249,74.221888485,79.239112849,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,591,80.920215212,1.394385497,76.734179396,1.2799547963,74.225506119,79.242852673,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,592,80.92260823,1.3944164198,76.737871439,1.2799869652,74.229135112,79.246607766,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,593,80.92501646,1.394448279,76.741576602,1.2800201377,74.232775258,79.250377946,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,594,80.927439678,1.3944810801,76.745294693,1.2800543197,74.236426353,79.254163033,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,595,80.92987766,1.3945148284,76.749025518,1.280089517,74.240088192,79.257962844,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,596,80.932330183,1.3945495293,76.752768885,1.2801257354,74.243760572,79.261777198,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,597,80.934797024,1.394585188,76.756524601,1.2801629805,74.247443289,79.265605913,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,598,80.937277958,1.3946218096,76.760292472,1.2802012577,74.251136138,79.269448806,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,599,80.939772762,1.3946593991,76.764072307,1.2802405724,74.254838917,79.273305697,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,600,80.942281212,1.3946979613,76.767863911,1.28028093,74.258551422,79.277176401,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,601,80.944803084,1.3947375011,76.771667093,1.2803223356,74.26227345,79.281060736,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,602,80.947338155,1.3947780232,76.775481658,1.2803647941,74.266004798,79.284958519,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,603,80.949886201,1.3948195321,76.779307415,1.2804083107,74.269745263,79.288869566,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,604,80.952446998,1.3948620323,76.783144169,1.2804528901,74.273494643,79.292793695,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,605,80.955020322,1.3949055281,76.786991729,1.2804985369,74.277252737,79.296730721,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,606,80.957605951,1.3949500239,76.790849901,1.2805452558,74.281019341,79.300680461,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,607,80.960203659,1.3949955238,76.794718492,1.2805930513,74.284794254,79.30464273,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,608,80.962813224,1.3950420318,76.79859731,1.2806419278,74.288577276,79.308617344,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,609,80.965434422,1.3950895519,76.802486161,1.2806918893,74.292368203,79.312604118,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,610,80.968067028,1.3951380878,76.806384852,1.2807429402,74.296166836,79.316602868,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,611,80.97071082,1.3951876433,76.810293191,1.2807950843,74.299972974,79.320613407,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,612,80.973365574,1.395238222,76.814210984,1.2808483256,74.303786416,79.324635552,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,613,80.976031065,1.3952898274,76.818138039,1.2809026679,74.307606962,79.328669116,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,614,80.978707071,1.3953424629,76.822074163,1.2809581147,74.311434411,79.332713914,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,615,80.981393367,1.3953961317,76.826019162,1.2810146696,74.315268565,79.336769759,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,616,80.98408973,1.3954508369,76.829972844,1.281072336,74.319109222,79.340836465,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,617,80.986795936,1.3955065817,76.833935016,1.2811311171,74.322956185,79.344913846,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,618,80.989511761,1.3955633689,76.837905484,1.2811910162,74.326809253,79.349001715,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,619,80.992236982,1.3956212014,76.841884057,1.2812520362,74.330668228,79.353099885,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,620,80.994971375,1.3956800819,76.84587054,1.2813141801,74.334532911,79.357208169,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,621,80.997714716,1.3957400128,76.849864741,1.2813774506,74.338403104,79.361326378,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,622,81.000466781,1.3958009968,76.853866468,1.2814418504,74.342278609,79.365454326,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,623,81.003227348,1.3958630361,76.857875526,1.2815073821,74.346159227,79.369591825,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,624,81.005996191,1.3959261331,76.861891724,1.281574048,74.350044761,79.373738686,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,625,81.008773088,1.3959902897,76.865914867,1.2816418504,74.353935014,79.37789472,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,626,81.011557815,1.396055508,76.869944764,1.2817107914,74.357829789,79.382059739,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,627,81.014350147,1.3961217899,76.873981221,1.2817808732,74.361728888,79.386233555,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,628,81.017149862,1.3961891372,76.878024046,1.2818520976,74.365632115,79.390415977,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,629,81.019956736,1.3962575514,76.882073045,1.2819244664,74.369539273,79.394606817,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,630,81.022770544,1.3963270342,76.886128025,1.2819979812,74.373450167,79.398805884,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,631,81.025591064,1.3963975868,76.890188794,1.2820726435,74.3773646,79.403012989,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,632,81.028418071,1.3964692108,76.894255159,1.2821484548,74.381282376,79.407227941,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,633,81.031251342,1.396541907,76.898326926,1.2822254162,74.385203301,79.41145055,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,634,81.034090653,1.3966156768,76.902403902,1.282303529,74.389127179,79.415680626,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,635,81.03693578,1.3966905209,76.906485896,1.2823827941,74.393053815,79.419917976,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,636,81.0397865,1.3967664401,76.910572713,1.2824632124,74.396983015,79.424162411,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,637,81.042642589,1.3968434353,76.914664161,1.2825447847,74.400914583,79.428413738,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,638,81.045503823,1.3969215068,76.918760046,1.2826275115,74.404848327,79.432671765,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,639,81.048369978,1.3970006553,76.922860177,1.2827113933,74.408784052,79.436936302,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,640,81.051240832,1.3970808809,76.926964359,1.2827964305,74.412721564,79.441207155,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,641,81.054116159,1.397162184,76.931072401,1.2828826233,74.41666067,79.445484132,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,642,81.056995737,1.3972445646,76.935184108,1.2829699718,74.420601177,79.44976704,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,643,81.059879342,1.3973280226,76.939299289,1.283058476,74.424542892,79.454055686,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,644,81.06276675,1.3974125579,76.94341775,1.2831481356,74.428485623,79.458349877,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,645,81.065657737,1.3974981702,76.947539298,1.2832389505,74.432429176,79.462649419,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,646,81.068552079,1.3975848591,76.95166374,1.28333092,74.436373361,79.466954119,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,647,81.071449554,1.3976726241,76.955790883,1.2834240438,74.440317985,79.471263782,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,648,81.074349936,1.3977614645,76.959920535,1.283518321,74.444262856,79.475578214,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,649,81.077253003,1.3978513796,76.964052502,1.2836137508,74.448207783,79.479897221,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,650,81.080158531,1.3979423684,76.968186592,1.2837103323,74.452152576,79.484220608,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,651,81.083066296,1.39803443,76.972322611,1.2838080644,74.456097043,79.488548179,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,652,81.085976074,1.3981275631,76.976460367,1.2839069459,74.460040994,79.492879739,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,653,81.088887642,1.3982217666,76.980599666,1.2840069753,74.463984239,79.497215093,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,654,81.091800776,1.3983170391,76.984740316,1.2841081513,74.467926587,79.501554045,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,655,81.094715252,1.398413379,76.988882124,1.2842104721,74.471867849,79.505896399,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,656,81.097630847,1.3985107847,76.993024896,1.284313936,74.475807835,79.510241957,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,657,81.100547336,1.3986092545,76.99716844,1.2844185412,74.479746356,79.514590524,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,658,81.103464497,1.3987087865,77.001312563,1.2845242856,74.483683223,79.518941903,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,659,81.106382105,1.3988093786,77.005457072,1.284631167,74.487618248,79.523295897,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,660,81.109299937,1.3989110288,77.009601774,1.2847391832,74.491551241,79.527652307,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,661,81.112217806,1.3990137352,77.013746508,1.2848483321,74.495482047,79.53201097,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,662,81.115135675,1.3991174971,77.017891242,1.2849586131,74.499410633,79.536371851,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,663,81.118053543,1.3992223144,77.022035976,1.2850700258,74.503337002,79.540734951,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,664,81.120971412,1.3993281868,77.02618071,1.2851825701,74.507261152,79.545100268,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,665,81.123889281,1.3994351141,77.030325444,1.2852962455,74.511183086,79.549467803,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,666,81.12680715,1.399543096,77.034470178,1.2854110518,74.515102803,79.553837554,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,667,81.129725019,1.3996521323,77.038614912,1.2855269887,74.519020304,79.558209521,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,668,81.132642888,1.3997622228,77.042759646,1.2856440559,74.52293559,79.562583703,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,669,81.135560757,1.3998733671,77.04690438,1.285762253,74.526848661,79.5669601,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,670,81.138478626,1.3999855651,77.051049114,1.2858815798,74.530759518,79.571338711,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,671,81.141396495,1.4000988165,77.055193848,1.286002036,74.534668162,79.575719535,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,672,81.144314364,1.400213121,77.059338583,1.2861236211,74.538574593,79.580102573,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,673,81.147232233,1.4003284784,77.063483317,1.286246335,74.542478811,79.584487822,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,674,81.150150102,1.4004448885,77.067628051,1.2863701773,74.546380818,79.588875283,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,675,81.153067971,1.4005623508,77.071772785,1.2864951476,74.550280614,79.593264955,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,676,81.15598584,1.4006808653,77.075917519,1.2866212456,74.5541782,79.597656838,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,677,81.158903709,1.4008004316,77.080062253,1.2867484711,74.558073575,79.60205093,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,678,81.161821578,1.4009210494,77.084206987,1.2868768236,74.561966742,79.606447231,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,679,81.164739447,1.4010427185,77.088351721,1.2870063028,74.565857701,79.610845741,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,680,81.167657316,1.4011654387,77.092496455,1.2871369084,74.569746452,79.615246458,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,681,81.170575185,1.4012892095,77.096641189,1.2872686401,74.573632996,79.619649382,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,682,81.173493054,1.4014140308,77.100785923,1.2874014974,74.577517333,79.624054512,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,683,81.176410923,1.4015399023,77.104930657,1.2875354801,74.581399465,79.628461848,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,684,81.179328792,1.4016668237,77.109075391,1.2876705878,74.585279392,79.63287139,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,685,81.182246661,1.4017947947,77.113220125,1.2878068201,74.589157115,79.637283135,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,686,81.18516453,1.401923815,77.117364859,1.2879441768,74.593032634,79.641697084,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,687,81.188082399,1.4020538843,77.121509593,1.2880826573,74.596905951,79.646113236,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,688,81.191000268,1.4021850024,77.125654327,1.2882222614,74.600777065,79.65053159,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,689,81.193918137,1.4023171689,77.129799061,1.2883629887,74.604645977,79.654952145,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,690,81.196836005,1.4024503835,77.133943795,1.2885048389,74.608512689,79.659374901,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,691,81.199753874,1.402584646,77.138088529,1.2886478115,74.612377201,79.663799857,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,692,81.202671743,1.402719956,77.142233263,1.2887919062,74.616239514,79.668227012,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,693,81.205589612,1.4028563133,77.146377997,1.2889371226,74.620099628,79.672656366,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,694,81.208507481,1.4029937175,77.150522731,1.2890834603,74.623957545,79.677087918,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,695,81.21142535,1.4031321684,77.154667465,1.289230919,74.627813264,79.681521667,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,696,81.214343219,1.4032716656,77.158812199,1.2893794982,74.631666787,79.685957611,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,697,81.217261088,1.4034122087,77.162956933,1.2895291976,74.635518115,79.690395752,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,698,81.220178957,1.4035537976,77.167101668,1.2896800168,74.639367248,79.694836087,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,699,81.223096826,1.4036964319,77.171246402,1.2898319554,74.643214187,79.699278616,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,700,81.226014695,1.4038401112,77.175391136,1.289985013,74.647058933,79.703723339,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,701,81.228932564,1.4039848352,77.17953587,1.2901391892,74.650901486,79.708170253,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,702,81.231850433,1.4041306037,77.183680604,1.2902944836,74.654741847,79.71261936,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,703,81.234768302,1.4042774162,77.187825338,1.2904508958,74.658580018,79.717070657,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,704,81.237686171,1.4044252725,77.191970072,1.2906084253,74.662415999,79.721524144,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,705,81.24060404,1.4045741723,77.196114806,1.2907670719,74.666249791,79.725979821,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,706,81.243521909,1.4047241151,77.20025954,1.290926835,74.670081394,79.730437686,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,707,81.246439778,1.4048751007,77.204404274,1.2910877143,74.673910809,79.734897739,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,708,81.249357647,1.4050271288,77.208549008,1.2912497093,74.677738038,79.739359978,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,709,81.252275516,1.4051801989,77.212693742,1.2914128197,74.68156308,79.743824403,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,710,81.255193385,1.4053343108,77.216838476,1.2915770449,74.685385938,79.748291014,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,711,81.258111254,1.4054894641,77.22098321,1.2917423846,74.689206611,79.752759809,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,712,81.261029123,1.4056456585,77.225127944,1.2919088383,74.693025101,79.757230787,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,713,81.263946992,1.4058028935,77.229272678,1.2920764057,74.696841408,79.761703948,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
3,714,81.266864861,1.405961169,77.233417412,1.2922450862,74.700655533,79.766179291,ARTm,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg)
