wdy_donation,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
3,457,11.55331197,1.6266247421,8.3529365899,1.6452098834,5.1283686673,11.577504512,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,458,11.558095964,1.6266178434,8.3588295451,1.6452027788,5.1342755473,11.583383543,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,459,11.562937138,1.6266108473,8.364783325,1.6451955776,5.1402434414,11.589323209,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,460,11.56783521,1.6266037566,8.3707976285,1.6451882826,5.146272043,11.595323214,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,461,11.572789896,1.6265965744,8.3768721545,1.6451808966,5.1523610452,11.601383264,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,462,11.577800914,1.6265893037,8.3830066019,1.6451734228,5.1585101412,11.607503063,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,463,11.582867979,1.6265819475,8.3892006695,1.6451658639,5.164719024,11.613682315,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,464,11.58799081,1.6265745089,8.3954540562,1.645158223,5.1709873866,11.619920726,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,465,11.593169123,1.6265669911,8.401766461,1.6451505032,5.177314922,11.626218,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,466,11.598402635,1.6265593971,8.4081375827,1.6451427075,5.1837013231,11.632573842,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,467,11.603691063,1.6265517302,8.4145671201,1.6451348389,5.1901462827,11.638987958,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,468,11.609034124,1.6265439936,8.4210547723,1.6451269007,5.1966494935,11.645460051,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,469,11.614431534,1.6265361905,8.427600238,1.645118896,5.2032106483,11.651989828,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,470,11.619883012,1.6265283242,8.4342032162,1.6451108279,5.2098294397,11.658576993,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,471,11.625388273,1.6265203979,8.4408634058,1.6451026997,5.2165055603,11.665221251,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,472,11.630947034,1.6265124151,8.4475805056,1.6450945146,5.2232387028,11.671922308,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,473,11.636559013,1.626504379,8.4543542145,1.6450862758,5.2300285595,11.678679869,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,474,11.642223927,1.626496293,8.4611842314,1.6450779866,5.2368748229,11.68549364,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,475,11.647941491,1.6264881606,8.4680702552,1.6450696504,5.2437771855,11.692363325,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,476,11.653711425,1.6264799852,8.4750119848,1.6450612705,5.2507353396,11.69928863,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,477,11.659533443,1.6264717701,8.4820091191,1.6450528501,5.2577489776,11.706269261,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,478,11.665407263,1.6264635189,8.489061357,1.6450443928,5.2648177916,11.713304922,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,479,11.671332603,1.6264552351,8.4961683973,1.6450359018,5.271941474,11.720395321,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,480,11.677309178,1.6264469222,8.5033299389,1.6450273806,5.2791197168,11.727540161,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,481,11.683336707,1.6264385836,8.5105456807,1.6450188327,5.2863522124,11.734739149,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,482,11.689414905,1.6264302231,8.5178153217,1.6450102615,5.2936386528,11.741991991,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,483,11.69554349,1.626421844,8.5251385607,1.6450016704,5.30097873,11.749298391,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,484,11.701722179,1.6264134501,8.5325150966,1.644993063,5.3083721362,11.756658057,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,485,11.707950689,1.626405045,8.5399446282,1.6449844428,5.3158185633,11.764070693,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,486,11.714228736,1.6263966322,8.5474268545,1.6449758132,5.3233177033,11.771536006,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,487,11.720556037,1.6263882154,8.5549614744,1.6449671779,5.3308692481,11.779053701,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,488,11.72693231,1.6263797983,8.5625481867,1.6449585403,5.3384728898,11.786623483,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,489,11.733357272,1.6263713845,8.5701866903,1.6449499041,5.3461283202,11.79424506,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,490,11.739830638,1.6263629777,8.5778766841,1.6449412728,5.3538352311,11.801918137,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,491,11.746352127,1.6263545816,8.5856178671,1.6449326501,5.3615933144,11.80964242,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,492,11.752921455,1.6263462,8.593409938,1.6449240395,5.3694022619,11.817417614,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,493,11.759538339,1.6263378365,8.6012525958,1.6449154446,5.3772617655,11.825243426,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,494,11.766202497,1.6263294948,8.6091455394,1.6449068691,5.3851715168,11.833119562,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,495,11.772913644,1.6263211789,8.6170884676,1.6448983166,5.3931312076,11.841045728,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,496,11.779671497,1.6263128922,8.6250810794,1.6448897908,5.4011405297,11.849021629,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,497,11.786475775,1.6263046388,8.6331230735,1.6448812953,5.4091991749,11.857046972,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,498,11.793326193,1.6262964222,8.6412141491,1.6448728338,5.4173068347,11.865121463,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,499,11.800222469,1.6262882463,8.6493540048,1.64486441,5.4254632009,11.873244809,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,500,11.80716432,1.626280115,8.6575423396,1.6448560275,5.4336679651,11.881416714,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,501,11.814151462,1.6262720319,8.6657788523,1.6448476901,5.4419208191,11.889636886,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,502,11.821183612,1.6262640008,8.674063242,1.6448394014,5.4502214544,11.89790503,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,503,11.828260488,1.6262560257,8.6823952074,1.6448311651,5.4585695627,11.906220852,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,504,11.835381806,1.6262481102,8.6907744474,1.6448229849,5.4669648357,11.914584059,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,505,11.842547284,1.6262402583,8.699200661,1.6448148645,5.4754069649,11.922994357,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,506,11.849756637,1.6262324736,8.707673547,1.6448068078,5.483895642,11.931451452,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,507,11.857009584,1.6262247601,8.7161928043,1.6447988182,5.4924305586,11.93995505,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,508,11.86430584,1.6262171216,8.7247581318,1.6447908996,5.5010114062,11.948504857,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,509,11.871645124,1.6262095619,8.7333692283,1.6447830558,5.5096378766,11.95710058,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,510,11.879027151,1.6262020847,8.7420257929,1.6447752903,5.5183096613,11.965741924,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,511,11.886451639,1.626194694,8.7507275243,1.6447676069,5.5270264519,11.974428597,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,512,11.893918305,1.6261873936,8.7594741214,1.6447600094,5.53578794,11.983160303,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,513,11.901426865,1.6261801872,8.7682652831,1.6447525014,5.5445938172,11.991936749,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,514,11.908977037,1.6261730787,8.7771007084,1.6447450867,5.5534437751,12.000757642,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,515,11.916568537,1.626166072,8.7859800961,1.6447377689,5.5623375053,12.009622687,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,516,11.924201083,1.6261591708,8.7949031451,1.6447305519,5.5712746995,12.018531591,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,517,11.931874391,1.626152379,8.8038695542,1.6447234392,5.5802550493,12.027484059,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,518,11.939588179,1.6261457003,8.8128790225,1.6447164347,5.5892782463,12.036479799,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,519,11.947342163,1.6261391386,8.8219312486,1.6447095419,5.5983439821,12.045518515,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,520,11.955136059,1.6261326976,8.8310259317,1.6447027646,5.6074519484,12.054599915,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,521,11.962969586,1.6261263812,8.8401627704,1.6446961065,5.6166018369,12.063723704,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,522,11.97084246,1.6261201932,8.8493414638,1.6446895713,5.6257933391,12.072889588,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,523,11.978754398,1.6261141373,8.8585617107,1.6446831626,5.6350261469,12.082097274,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,524,11.986705117,1.6261082173,8.8678232099,1.6446768841,5.6442999519,12.091346468,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,525,11.994694333,1.626102437,8.8771256605,1.6446707394,5.6536144458,12.100636875,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,526,12.002721764,1.6260968001,8.8864687612,1.6446647323,5.6629693204,12.109968202,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,527,12.010787127,1.6260913103,8.895852211,1.6446588663,5.6723642674,12.119340155,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,528,12.018890138,1.6260859715,8.9052757087,1.6446531451,5.6817989785,12.128752439,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,529,12.027030515,1.6260807874,8.9147389533,1.6446475723,5.6912731456,12.138204761,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,530,12.035207974,1.6260757616,8.9242416436,1.6446421515,5.7007864604,12.147696827,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,531,12.043422232,1.6260708978,8.9337834785,1.6446368864,5.7103386148,12.157228342,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,532,12.051673007,1.6260661999,8.9433641568,1.6446317805,5.7199293006,12.166799013,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,533,12.059960015,1.6260616714,8.9529833776,1.6446268374,5.7295582097,12.176408546,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,534,12.068282973,1.626057316,8.9626408396,1.6446220607,5.739225034,12.186056645,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,535,12.076641598,1.6260531373,8.9723362418,1.6446174539,5.7489294654,12.195743018,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,536,12.085035607,1.6260491391,8.9820692831,1.6446130206,5.7586711958,12.20546737,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,537,12.093464717,1.626045325,8.9918396623,1.6446087642,5.7684499173,12.215229407,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,538,12.101928645,1.6260416985,9.0016470782,1.6446046884,5.7782653218,12.225028835,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,539,12.110427108,1.6260382633,9.01149123,1.6446007966,5.7881171014,12.234865359,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,540,12.118959822,1.6260350229,9.0213718162,1.6445970923,5.798004948,12.244738684,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,541,12.127526505,1.6260319809,9.031288536,1.6445935789,5.8079285539,12.254648518,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,542,12.136126874,1.6260291409,9.0412410882,1.64459026,5.8178876111,12.264594565,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,543,12.144760645,1.6260265064,9.0512291716,1.6445871388,5.8278818118,12.274576531,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,544,12.153427535,1.6260240809,9.0612524852,1.644584219,5.8379108482,12.284594122,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,545,12.162127262,1.6260218679,9.0713107278,1.6445815038,5.8479744125,12.294647043,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,546,12.170859542,1.6260198709,9.0814035983,1.6445789967,5.858072197,12.304735,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,547,12.179624092,1.6260180933,9.0915307956,1.6445767009,5.8682038939,12.314857697,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,548,12.188420629,1.6260165386,9.1016920186,1.6445746199,5.8783691956,12.325014842,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,549,12.197248871,1.6260152102,9.1118869662,1.644572757,5.8885677945,12.335206138,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,550,12.206108533,1.6260141115,9.1221153373,1.6445711155,5.8987993829,12.345431292,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,551,12.214999333,1.6260132459,9.1323768308,1.6445696986,5.9090636534,12.355690008,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,552,12.223920988,1.6260126168,9.1426711454,1.6445685097,5.9193602983,12.365981993,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,553,12.232873215,1.6260122274,9.1529979803,1.6445675519,5.9296890104,12.37630695,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,554,12.24185573,1.626012081,9.1633570341,1.6445668285,5.940049482,12.386664586,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,555,12.250868252,1.6260121811,9.1737480059,1.6445663427,5.9504414059,12.397054606,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,556,12.259910495,1.6260125308,9.1841705944,1.6445660977,5.9608644747,12.407476714,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,557,12.268982178,1.6260131333,9.1946244987,1.6445660966,5.9713183812,12.417930616,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,558,12.278083018,1.626013992,9.2051094175,1.6445663425,5.981802818,12.428416017,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,559,12.287212731,1.6260151099,9.2156250498,1.6445668386,5.9923174779,12.438932622,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,560,12.296371034,1.6260164903,9.2261710944,1.6445675879,6.0028620539,12.449480135,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,561,12.305557644,1.6260181363,9.2367472503,1.6445685936,6.0134362388,12.460058262,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,562,12.314772278,1.626020051,9.2473532162,1.6445698585,6.0240397255,12.470666707,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,563,12.324014654,1.6260222375,9.2579886912,1.6445713858,6.0346722071,12.481305175,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,564,12.333284487,1.6260246989,9.2686533741,1.6445731784,6.0453333766,12.491973372,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,565,12.342581496,1.6260274382,9.2793469638,1.6445752392,6.056022927,12.502671001,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,566,12.351905396,1.6260304584,9.2900691592,1.6445775713,6.0667405516,12.513397767,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,567,12.361255905,1.6260337626,9.3008196591,1.6445801774,6.0774859436,12.524153375,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,568,12.370632739,1.6260373536,9.3115981625,1.6445830606,6.0882587961,12.534937529,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,569,12.380035616,1.6260412343,9.3224043682,1.6445862235,6.0990588025,12.545749934,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,570,12.389464253,1.6260454078,9.3332379751,1.6445896691,6.1098856562,12.556590294,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,571,12.398918366,1.6260498768,9.3440986822,1.6445934001,6.1207390505,12.567458314,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,572,12.408397673,1.6260546441,9.3549861882,1.6445974193,6.131618679,12.578353697,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,573,12.41790189,1.6260597127,9.3659001922,1.6446017295,6.1425242352,12.589276149,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,574,12.427430734,1.6260650853,9.3768403929,1.6446063332,6.1534554127,12.600225373,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,575,12.436983922,1.6260707645,9.3878064893,1.6446112333,6.164411905,12.611201073,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,576,12.446561172,1.6260767532,9.3987981802,1.6446164323,6.1753934061,12.622202954,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,577,12.456162199,1.626083054,9.4098151646,1.6446219329,6.1863996094,12.63323072,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,578,12.465786722,1.6260896696,9.4208571413,1.6446277376,6.1974302091,12.644284073,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,579,12.475434456,1.6260966026,9.4319238092,1.644633849,6.2084848988,12.65536272,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,580,12.485105119,1.6261038556,9.4430148672,1.6446402696,6.2195633725,12.666466362,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,581,12.494798428,1.6261114311,9.4541300142,1.6446470019,6.2306653244,12.677594704,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,582,12.5045141,1.6261193316,9.4652689491,1.6446540484,6.2417904483,12.68874745,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,583,12.514251851,1.6261275597,9.4764313707,1.6446614115,6.2529384386,12.699924303,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,584,12.524011398,1.6261361178,9.487616978,1.6446690935,6.2641089893,12.711124967,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,585,12.53379246,1.6261450083,9.4988254698,1.6446770969,6.2753017947,12.722349145,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,586,12.543594751,1.6261542337,9.5100565451,1.6446854239,6.2865165492,12.733596541,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,587,12.55341799,1.6261637962,9.5213099027,1.6446940768,6.2977529472,12.744866858,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,588,12.563261893,1.6261736981,9.5325852414,1.644703058,6.3090106832,12.7561598,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,589,12.573126177,1.6261839418,9.5438822603,1.6447123696,6.3202894516,12.767475069,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,590,12.58301056,1.6261945296,9.5552006581,1.6447220138,6.331588947,12.778812369,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,591,12.592914757,1.6262054635,9.5665401339,1.6447319928,6.3429088642,12.790171404,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,592,12.602838487,1.6262167458,9.5779003863,1.6447423086,6.3542488979,12.801551875,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,593,12.612781465,1.6262283787,9.5892811144,1.6447529635,6.3656087428,12.812953486,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,594,12.622743409,1.6262403641,9.6006820171,1.6447639593,6.3769880938,12.82437594,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,595,12.632724036,1.6262527043,9.6121027931,1.6447752982,6.388386646,12.83581894,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,596,12.642723062,1.6262654012,9.6235431415,1.6447869821,6.3998040942,12.847282189,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,597,12.652740205,1.6262784567,9.635002761,1.6447990129,6.4112401336,12.858765388,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,598,12.662775182,1.626291873,9.6464813506,1.6448113926,6.4226944594,12.870268242,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,599,12.672827709,1.6263056517,9.6579786092,1.644824123,6.4341667667,12.881790452,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
3,600,12.682897503,1.626319795,9.6694942357,1.644837206,6.445656751,12.89333172,VE,wdy_donation,Weekday of Donation,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min)
