TimeFromTransfusion,DonorHb_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
505,1,80.570623334,2.1227515399,79.498339402,2.10760565,75.367495493,83.62918331,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
506,1,80.572592967,2.1226957375,79.499651143,2.1075500266,75.368916254,83.630386031,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
507,1,80.574510405,2.1226404972,79.500909252,2.1074949617,75.370282289,83.631536215,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
508,1,80.576375988,2.1225858469,79.502114079,2.1074404836,75.371593891,83.632634266,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
509,1,80.578190054,2.1225318149,79.503265971,2.1073866201,75.372851354,83.633680587,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
510,1,80.579952942,2.1224784293,79.504365276,2.1073333995,75.37405497,83.634675582,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
511,1,80.581664991,2.1224257185,79.505412343,2.1072808499,75.375205033,83.635619653,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
512,1,80.583326541,2.1223737106,79.50640752,2.1072289993,75.376301836,83.636513205,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
513,1,80.58493793,2.1223224337,79.507351155,2.1071778757,75.377345672,83.637356639,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
514,1,80.586499496,2.1222719161,79.508243597,2.1071275074,75.378336834,83.638150361,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
515,1,80.58801158,2.122222186,79.509085194,2.1070779223,75.379275616,83.638894772,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
516,1,80.589474519,2.1221732713,79.509876294,2.1070291484,75.380162311,83.639590276,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
517,1,80.590888653,2.1221252004,79.510617245,2.1069812138,75.380997212,83.640237277,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
518,1,80.592254321,2.1220780012,79.511308395,2.1069341464,75.381780613,83.640836177,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
519,1,80.593571861,2.1220317017,79.511950093,2.1068879742,75.382512808,83.641387379,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
520,1,80.594841613,2.1219863301,79.512542688,2.1068427251,75.383194089,83.641891286,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
521,1,80.596063915,2.1219419143,79.513086526,2.1067984269,75.383824751,83.642348302,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
522,1,80.597239107,2.1218984821,79.513581958,2.1067551075,75.384405087,83.642758828,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
523,1,80.598367527,2.1218560615,79.51402933,2.1067127946,75.384935391,83.643123268,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
524,1,80.599449514,2.1218146802,79.514428991,2.1066715159,75.385415957,83.643442024,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
525,1,80.600485408,2.1217743661,79.514781289,2.106631299,75.385847079,83.643715499,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
526,1,80.601475546,2.1217351467,79.515086573,2.1065921716,75.386229052,83.643944095,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
527,1,80.602420269,2.1216970498,79.515345191,2.1065541612,75.386562169,83.644128213,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
528,1,80.603319914,2.1216601028,79.515557491,2.1065172951,75.386846725,83.644268257,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
529,1,80.604174822,2.1216243333,79.515723821,2.1064816008,75.387083015,83.644364627,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
530,1,80.60498533,2.1215897685,79.51584453,2.1064471055,75.387271334,83.644417726,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
531,1,80.605751777,2.1215564359,79.515919966,2.1064138365,75.387411976,83.644427956,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
532,1,80.606474504,2.1215243626,79.515950477,2.1063818208,75.387505237,83.644395717,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
533,1,80.607153848,2.1214935757,79.515936411,2.1063510854,75.387551411,83.64432141,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
534,1,80.607790148,2.1214641023,79.515878117,2.1063216574,75.387550795,83.644205438,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
535,1,80.608383744,2.1214359693,79.515775942,2.1062935635,75.387503684,83.644048201,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
536,1,80.608934974,2.1214092036,79.515630236,2.1062668304,75.387410374,83.643850098,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
537,1,80.609444178,2.1213838317,79.515441346,2.1062414847,75.387271161,83.643611532,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
538,1,80.609911693,2.1213598804,79.515209621,2.1062175529,75.387086341,83.643332901,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
539,1,80.61033786,2.121337376,79.514935409,2.1061950615,75.386856211,83.643014606,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
540,1,80.610723017,2.1213163451,79.514619058,2.1061740366,75.386581068,83.642657047,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
541,1,80.611067502,2.1212968137,79.514260916,2.1061545045,75.386261209,83.642260623,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
542,1,80.611371656,2.121278808,79.513861332,2.106136491,75.385896931,83.641825733,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
543,1,80.611635817,2.1212623541,79.513420654,2.1061200222,75.385488531,83.641352776,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
544,1,80.611860323,2.1212474776,79.51293923,2.1061051238,75.385036308,83.640842152,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
545,1,80.612045514,2.1212342044,79.512417408,2.1060918213,75.384540558,83.640294258,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
546,1,80.612191728,2.12122256,79.511855537,2.1060801402,75.384001582,83.639709492,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
547,1,80.612299305,2.1212125699,79.511253965,2.1060701059,75.383419677,83.639088253,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
548,1,80.612368583,2.1212042592,79.510613041,2.1060617435,75.382795142,83.638430939,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
549,1,80.612399902,2.1211976531,79.509933111,2.106055078,75.382128277,83.637737945,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
550,1,80.6123936,2.1211927766,79.509214526,2.1060501344,75.381419381,83.63700967,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
551,1,80.612350016,2.1211896545,79.508457632,2.1060469373,75.380668753,83.63624651,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
552,1,80.61226949,2.1211883114,79.507662778,2.1060455113,75.379876695,83.635448862,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
553,1,80.612152359,2.1211887717,79.506830313,2.1060458807,75.379043506,83.634617121,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
554,1,80.611998963,2.1211910598,79.505960585,2.1060480697,75.378169487,83.633751683,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
555,1,80.611809642,2.1211951998,79.505053942,2.1060521024,75.37725494,83.632852944,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
556,1,80.611584733,2.1212012157,79.504110732,2.1060580027,75.376300166,83.631921298,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
557,1,80.611324576,2.1212091311,79.503131303,2.1060657942,75.375305466,83.630957141,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
558,1,80.61102951,2.1212189698,79.502116004,2.1060755004,75.374271143,83.629960866,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
559,1,80.610699873,2.121230755,79.501065184,2.1060871447,75.3731975,83.628932867,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
560,1,80.610336005,2.12124451,79.499979189,2.1061007501,75.372084839,83.627873539,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
561,1,80.609938244,2.1212602579,79.498858369,2.1061163396,75.370933464,83.626783274,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
562,1,80.609506929,2.1212780214,79.497703071,2.1061339358,75.369743678,83.625662464,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
563,1,80.6090424,2.1212978231,79.496513645,2.1061535615,75.368515786,83.624511504,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
564,1,80.608544996,2.1213196855,79.495290438,2.1061752388,75.367250093,83.623330784,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
565,1,80.608015054,2.1213436308,79.494033798,2.1061989899,75.365946901,83.622120696,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
566,1,80.607452914,2.1213696809,79.492744075,2.1062248368,75.364606519,83.620881631,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
567,1,80.606858916,2.1213978578,79.491421615,2.106252801,75.36322925,83.61961398,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
568,1,80.606233397,2.1214281828,79.490066768,2.1062829043,75.361815401,83.618318134,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
569,1,80.605576698,2.1214606775,79.488679881,2.1063151677,75.360365279,83.616994483,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
570,1,80.604889156,2.1214953629,79.487261303,2.1063496124,75.35887919,83.615643415,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
571,1,80.604171111,2.1215322599,79.485811381,2.1063862591,75.357357442,83.614265321,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
572,1,80.603422901,2.1215713893,79.484330466,2.1064251286,75.355800344,83.612860588,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
573,1,80.602644866,2.1216127714,79.482818904,2.1064662412,75.354208202,83.611429605,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
574,1,80.601837345,2.1216564266,79.481277043,2.106509617,75.352581326,83.60997276,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
575,1,80.601000676,2.1217023747,79.479705233,2.106555276,75.350920026,83.60849044,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
576,1,80.600135198,2.1217506356,79.478103821,2.1066032378,75.34922461,83.606983032,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
577,1,80.59924125,2.1218012288,79.476473155,2.1066535218,75.34749539,83.605450921,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
578,1,80.598319172,2.1218541735,79.474813585,2.1067061474,75.345732674,83.603894495,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
579,1,80.597369302,2.1219094887,79.473125457,2.1067611333,75.343936776,83.602314139,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
580,1,80.596391979,2.1219671933,79.471409121,2.1068184984,75.342108006,83.600710237,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
581,1,80.595387542,2.1220273057,79.469664925,2.1068782611,75.340246677,83.599083173,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
582,1,80.59435633,2.1220898443,79.467893216,2.1069404396,75.3383531,83.597433332,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
583,1,80.593298681,2.1221548269,79.466094344,2.1070050518,75.33642759,83.595761098,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
584,1,80.592214936,2.1222222715,79.464268655,2.1070721154,75.334470459,83.594066852,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
585,1,80.591105432,2.1222921954,79.4624165,2.1071416479,75.332482022,83.592350978,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
586,1,80.589970508,2.122364616,79.460538225,2.1072136664,75.330462593,83.590613858,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
587,1,80.588810505,2.1224395501,79.45863418,2.1072881878,75.328412487,83.588855872,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
588,1,80.587625759,2.1225170145,79.456704712,2.1073652288,75.326332021,83.587077402,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
589,1,80.586416611,2.1225970256,79.454750169,2.1074448057,75.32422151,83.585278828,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
590,1,80.5851834,2.1226795995,79.4527709,2.1075269347,75.322081271,83.583460529,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
591,1,80.583926463,2.1227647522,79.450767254,2.1076116315,75.319911622,83.581622886,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
592,1,80.582646141,2.1228524993,79.448739578,2.1076989117,75.317712879,83.579766277,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
593,1,80.581342772,2.1229428559,79.446688221,2.1077887906,75.315485362,83.577891079,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
594,1,80.580016694,2.1230358373,79.44461353,2.1078812831,75.313229389,83.575997671,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
595,1,80.578668248,2.1231314582,79.442515855,2.107976404,75.310945279,83.57408643,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
596,1,80.577297772,2.123229733,79.440395543,2.1080741677,75.308633354,83.572157732,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
597,1,80.575905604,2.1233306759,79.438252943,2.1081745883,75.306293932,83.570211953,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
598,1,80.574492084,2.1234343008,79.436088402,2.1082776796,75.303927336,83.568249469,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
599,1,80.573057551,2.1235406213,79.43390227,2.1083834553,75.301533887,83.566270654,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
600,1,80.571602343,2.1236496507,79.431694895,2.1084919285,75.299113907,83.564275883,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
601,1,80.5701268,2.1237614021,79.429466624,2.1086031123,75.296667719,83.562265529,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
602,1,80.56863126,2.1238758881,79.427217806,2.1087170193,75.294195647,83.560239965,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
603,1,80.567116062,2.1239931212,79.424948789,2.1088336619,75.291698014,83.558199564,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
604,1,80.565581546,2.1241131135,79.422659922,2.1089530521,75.289175145,83.556144698,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
605,1,80.56402805,2.1242358768,79.420351552,2.1090752018,75.286627366,83.554075738,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
606,1,80.562455913,2.1243614226,79.418024029,2.1092001224,75.284055002,83.551993055,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
607,1,80.560865474,2.1244897621,79.415677699,2.1093278251,75.281458379,83.54989702,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
608,1,80.559257072,2.1246209062,79.413312912,2.1094583207,75.278837825,83.547788,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
609,1,80.557631046,2.1247548656,79.410930016,2.1095916198,75.276193666,83.545666366,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
610,1,80.555987734,2.1248916503,79.408529359,2.1097277326,75.273526232,83.543532486,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
611,1,80.554327477,2.1250312705,79.406111289,2.1098666691,75.270835851,83.541386728,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
612,1,80.552650612,2.1251737358,79.403676155,2.1100084388,75.268122852,83.539229458,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
613,1,80.550957478,2.1253190555,79.401224304,2.110153051,75.265387566,83.537061043,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
614,1,80.549248415,2.1254672386,79.398756086,2.1103005149,75.262630323,83.534881849,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
615,1,80.547523762,2.1256182938,79.396271847,2.1104508389,75.259851454,83.532692241,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
616,1,80.545783857,2.1257722296,79.393771938,2.1106040315,75.257051291,83.530492584,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
617,1,80.544029039,2.1259290538,79.391256705,2.1107601006,75.254230167,83.528283242,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
618,1,80.542259648,2.1260887744,79.388726497,2.1109190541,75.251388415,83.526064578,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
619,1,80.540476021,2.1262513986,79.386181662,2.1110808993,75.248526369,83.523836955,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
620,1,80.538678499,2.1264169336,79.383622549,2.1112456432,75.245644363,83.521600735,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
621,1,80.536867419,2.1265853861,79.381049505,2.1114132926,75.242742732,83.519356279,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
622,1,80.535043122,2.1267567626,79.37846288,2.1115838538,75.239821811,83.517103949,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
623,1,80.533205945,2.1269310691,79.375863021,2.1117573331,75.236881938,83.514844104,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
624,1,80.531356228,2.1271083115,79.373250277,2.111933736,75.233923449,83.512577104,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
625,1,80.52949431,2.1272884951,79.370624995,2.1121130682,75.230946682,83.510303308,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
626,1,80.52762053,2.1274716252,79.367987525,2.1122953345,75.227951975,83.508023074,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
627,1,80.525735226,2.1276577063,79.365338214,2.1124805399,75.224939667,83.50573676,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
628,1,80.523838737,2.1278467431,79.36267741,2.1126686887,75.221910097,83.503444723,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
629,1,80.521931403,2.1280387396,79.360005462,2.1128597851,75.218863606,83.501147318,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
630,1,80.520013562,2.1282336996,79.357322719,2.1130538327,75.215800535,83.498844902,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
631,1,80.518085553,2.1284316264,79.354629527,2.1132508351,75.212721225,83.496537829,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
632,1,80.516147716,2.1286325233,79.351926237,2.1134507953,75.209626018,83.494226455,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
633,1,80.514200389,2.128836393,79.349213195,2.1136537161,75.206515258,83.491911132,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
634,1,80.51224391,2.1290432379,79.34649075,2.1138595999,75.203389287,83.489592213,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
635,1,80.51027862,2.12925306,79.343759251,2.1140684488,75.20024845,83.487270051,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
636,1,80.508304856,2.1294658612,79.341019045,2.1142802645,75.197093092,83.484944998,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
637,1,80.506322959,2.1296816429,79.338270481,2.1144950484,75.193923558,83.482617404,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
638,1,80.504333266,2.129900406,79.335513907,2.1147128017,75.190740194,83.48028762,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
639,1,80.502336116,2.1301221514,79.332749672,2.1149335249,75.187543348,83.477955996,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
640,1,80.500331849,2.1303468793,79.329978123,2.1151572186,75.184333367,83.47562288,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
641,1,80.498320804,2.1305745899,79.32719961,2.1153838827,75.181110598,83.473288621,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
642,1,80.496303319,2.1308052828,79.324414479,2.115613517,75.177875391,83.470953567,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
643,1,80.494279734,2.1310389575,79.32162308,2.1158461208,75.174628095,83.468618064,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
644,1,80.492250386,2.1312756128,79.31882576,2.1160816931,75.171369061,83.466282459,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
645,1,80.490215616,2.1315152474,79.316022869,2.1163202326,75.168098639,83.463947098,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
646,1,80.488175762,2.1317578598,79.313214753,2.1165617376,75.164817181,83.461612325,HR,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
