TimeFromTransfusion,DonorHb_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
634,1,95.238048553,0.4394864314,95.06867299,0.4358142843,94.21448995,95.922856031,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
635,1,95.236889009,0.439531417,95.067628031,0.4358594774,94.213356414,95.921899649,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
636,1,95.235728526,0.4395770439,95.066582211,0.4359053148,94.212220753,95.920943669,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
637,1,95.234567142,0.4396233121,95.065535563,0.435951797,94.211083001,95.919988124,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
638,1,95.233404893,0.4396702221,95.064488122,0.4359989241,94.209943192,95.919033051,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
639,1,95.232241817,0.4397177738,95.063439922,0.4360466962,94.208801361,95.918078483,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
640,1,95.231077953,0.4397659675,95.062390999,0.4360951136,94.207657541,95.917124457,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
641,1,95.229913337,0.4398148031,95.061341386,0.4361441761,94.206511767,95.916171005,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
642,1,95.228748007,0.4398642806,95.060291118,0.4361938838,94.205364074,95.915218163,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
643,1,95.227582001,0.4399143998,95.05924023,0.4362442364,94.204214496,95.914265964,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
644,1,95.226415356,0.4399651605,95.058188756,0.4362952337,94.203063068,95.913314443,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
645,1,95.22524811,0.4400165624,95.05713673,0.4363468756,94.201909826,95.912363634,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
646,1,95.224080301,0.4400686052,95.056084187,0.4363991615,94.200754804,95.911413569,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
647,1,95.222911965,0.4401212884,95.055031161,0.4364520911,94.199598038,95.910464284,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
648,1,95.221743141,0.4401746115,95.053977687,0.4365056638,94.198439563,95.909515811,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
649,1,95.220573867,0.4402285739,95.0529238,0.4365598791,94.197279416,95.908568184,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
650,1,95.219404178,0.4402831749,95.051869533,0.4366147362,94.196117631,95.907621436,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
651,1,95.218234115,0.4403384139,95.050814922,0.4366702345,94.194954244,95.9066756,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
652,1,95.217063713,0.44039429,95.04976,0.4367263731,94.193789292,95.905730708,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
653,1,95.21589301,0.4404508023,95.048704803,0.4367831512,94.192622812,95.904786794,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
654,1,95.214722044,0.4405079499,95.047649364,0.4368405677,94.191454838,95.90384389,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
655,1,95.213550853,0.4405657317,95.046593718,0.4368986217,94.190285408,95.902902028,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
656,1,95.212379475,0.4406241467,95.0455379,0.436957312,94.189114559,95.901961241,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
657,1,95.211207945,0.4406831935,95.044481944,0.4370166374,94.187942327,95.901021561,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
658,1,95.210036303,0.440742871,95.043425885,0.4370765966,94.18676875,95.90008302,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
659,1,95.208864586,0.4408031779,95.042369757,0.4371371883,94.185593864,95.89914565,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
660,1,95.207692832,0.4408641127,95.041313594,0.4371984112,94.184417706,95.898209482,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
661,1,95.206521071,0.4409256742,95.040257426,0.4372602638,94.183240308,95.897274543,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
662,1,95.20534931,0.4409878618,95.039201257,0.4373227458,94.182061677,95.896340838,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
663,1,95.204177549,0.4410506754,95.038145089,0.4373858569,94.180881813,95.895408365,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
664,1,95.203005788,0.4411141146,95.03708892,0.4374495967,94.179700716,95.894477125,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
665,1,95.201834028,0.4411781792,95.036032752,0.4375139651,94.178518387,95.893547117,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
666,1,95.200662267,0.441242869,95.034976583,0.4375789618,94.177334827,95.892618339,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
667,1,95.199490506,0.4413081836,95.033920415,0.4376445863,94.176150037,95.891690793,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
668,1,95.198318745,0.4413741227,95.032864247,0.4377108386,94.174964016,95.890764477,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
669,1,95.197146984,0.4414406862,95.031808078,0.4377777183,94.173776765,95.889839391,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
670,1,95.195975223,0.4415078736,95.03075191,0.4378452251,94.172588285,95.888915534,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
671,1,95.194803462,0.4415756847,95.029695741,0.4379133587,94.171398577,95.887992905,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
672,1,95.193631701,0.4416441193,95.028639573,0.4379821188,94.170207641,95.887071505,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
673,1,95.192459941,0.441713177,95.027583404,0.4380515052,94.169015477,95.886151331,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
674,1,95.19128818,0.4417828576,95.026527236,0.4381215175,94.167822087,95.885232385,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
675,1,95.190116419,0.4418531607,95.025471067,0.4381921554,94.16662747,95.884314665,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
676,1,95.188944658,0.4419240861,95.024414899,0.4382634187,94.165431628,95.88339817,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
677,1,95.187772897,0.4419956335,95.02335873,0.438335307,94.16423456,95.882482901,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
678,1,95.186601136,0.4420678025,95.022302562,0.43840782,94.163036268,95.881568855,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
679,1,95.185429375,0.4421405928,95.021246393,0.4384809574,94.161836753,95.880656034,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
680,1,95.184257615,0.4422140042,95.020190225,0.4385547189,94.160636014,95.879744436,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
681,1,95.183085854,0.4422880363,95.019134057,0.4386291042,94.159434052,95.878834061,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
682,1,95.181914093,0.4423626888,95.018077888,0.438704113,94.158230869,95.877924907,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
683,1,95.180742332,0.4424379615,95.01702172,0.4387797449,94.157026464,95.877016975,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
684,1,95.179570571,0.4425138539,95.015965551,0.4388559996,94.155820839,95.876110264,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
685,1,95.17839881,0.4425903659,95.014909383,0.4389328769,94.154613993,95.875204772,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
686,1,95.177227049,0.4426674969,95.013853214,0.4390103763,94.153405928,95.8743005,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
687,1,95.176055288,0.4427452468,95.012797046,0.4390884975,94.152196644,95.873397447,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
688,1,95.174883528,0.4428236152,95.011740877,0.4391672403,94.150986143,95.872495612,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
689,1,95.173711767,0.4429026018,95.010684709,0.4392466042,94.149774423,95.871594995,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
690,1,95.172540006,0.4429822062,95.00962854,0.439326589,94.148561487,95.870695594,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
691,1,95.171368245,0.4430624282,95.008572372,0.4394071943,94.147347334,95.869797409,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
692,1,95.170196484,0.4431432673,95.007516203,0.4394884197,94.146131967,95.86890044,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
693,1,95.169024723,0.4432247232,95.006460035,0.439570265,94.144915384,95.868004686,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
694,1,95.167852962,0.4433067956,95.005403867,0.4396527297,94.143697587,95.867110146,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
695,1,95.166681202,0.4433894842,95.004347698,0.4397358136,94.142478577,95.86621682,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
696,1,95.165509441,0.4434727886,95.00329153,0.4398195162,94.141258354,95.865324706,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
697,1,95.16433768,0.4435567085,95.002235361,0.4399038372,94.140036918,95.864433804,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
698,1,95.163165919,0.4436412435,95.001179193,0.4399887763,94.138814272,95.863544114,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
699,1,95.161994158,0.4437263932,95.000123024,0.4400743331,94.137590415,95.862655634,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
700,1,95.160822397,0.4438121574,94.999066856,0.4401605072,94.136365347,95.861768364,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
701,1,95.159650636,0.4438985356,94.998010687,0.4402472984,94.135139071,95.860882304,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
702,1,95.158478875,0.4439855275,94.996954519,0.4403347061,94.133911586,95.859997452,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
703,1,95.157307115,0.4440731327,94.99589835,0.4404227301,94.132682893,95.859113808,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
704,1,95.156135354,0.4441613509,94.994842182,0.44051137,94.131452993,95.858231371,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
705,1,95.154963593,0.4442501818,94.993786014,0.4406006253,94.130221887,95.85735014,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
706,1,95.153791832,0.4443396248,94.992729845,0.4406904958,94.128989575,95.856470115,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
707,1,95.152620071,0.4444296797,94.991673677,0.4407809811,94.127756058,95.855591295,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
708,1,95.15144831,0.4445203461,94.990617508,0.4408720807,94.126521337,95.85471368,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
709,1,95.150276549,0.4446116237,94.98956134,0.4409637944,94.125285412,95.853837267,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
710,1,95.149104789,0.444703512,94.988505171,0.4410561216,94.124048285,95.852962057,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
711,1,95.147933028,0.4447960106,94.987449003,0.4411490621,94.122809956,95.852088049,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
712,1,95.146761267,0.4448891193,94.986392834,0.4412426155,94.121570426,95.851215243,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
713,1,95.145589506,0.4449828375,94.985336666,0.4413367812,94.120329695,95.850343636,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
714,1,95.144417745,0.445077165,94.984280497,0.4414315591,94.119087765,95.84947323,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
715,1,95.143245984,0.4451721013,94.983224329,0.4415269486,94.117844636,95.848604022,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
716,1,95.142074223,0.445267646,94.98216816,0.4416229494,94.116600309,95.847736012,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
717,1,95.140902462,0.4453637988,94.981111992,0.441719561,94.115354784,95.8468692,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
718,1,95.139730702,0.4454605592,94.980055824,0.4418167832,94.114108064,95.846003584,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
719,1,95.138558941,0.4455579269,94.978999655,0.4419146153,94.112860147,95.845139163,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
720,1,95.13738718,0.4456559015,94.977943487,0.4420130572,94.111611035,95.844275938,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
0,2,94.840643723,0.4360116922,94.649846442,0.4322832811,93.802584063,95.497108822,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
1,2,94.843211814,0.4360115644,94.652428232,0.4322831093,93.805166189,95.499690275,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
2,2,94.845748774,0.4360106671,94.654981543,0.4322821647,93.807721351,95.502241734,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
3,2,94.848254786,0.4360090186,94.657506498,0.4322804659,93.810249636,95.50476336,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
4,2,94.850730031,0.4360066389,94.660003221,0.4322780327,93.812751128,95.507255314,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
5,2,94.853174691,0.436003549,94.662471835,0.4322748863,93.815225909,95.509717761,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
6,2,94.855588947,0.4359997713,94.664912464,0.4322710493,93.817674058,95.512150869,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
7,2,94.857972983,0.4359953289,94.66732523,0.4322665449,93.820095653,95.514554807,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
8,2,94.860326979,0.4359902464,94.669710258,0.4322613977,93.822490769,95.516929747,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
9,2,94.862651118,0.4359845487,94.67206767,0.432255633,93.824859481,95.51927586,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
10,2,94.864945582,0.4359782619,94.674397591,0.4322492767,93.827201859,95.521593323,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
11,2,94.867210552,0.4359714126,94.676700143,0.4322423558,93.829517976,95.52388231,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
12,2,94.869446211,0.4359640281,94.67897545,0.4322348976,93.831807901,95.526143,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
13,2,94.87165274,0.4359561361,94.681223636,0.4322269301,93.834071703,95.528375569,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
14,2,94.873830321,0.4359477649,94.683444823,0.4322184814,93.836309449,95.530580197,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
15,2,94.875979136,0.4359389429,94.685639135,0.4322095804,93.838521207,95.532757063,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
16,2,94.878099368,0.4359296989,94.687806696,0.432200256,93.840707043,95.534906348,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
17,2,94.880191197,0.435920062,94.689947628,0.4321905373,93.842867024,95.537028233,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
18,2,94.882254807,0.4359100614,94.692062056,0.4321804537,93.845001215,95.539122897,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
19,2,94.884290378,0.4358997261,94.694150102,0.4321700345,93.847109683,95.541190522,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
20,2,94.886298093,0.4358890853,94.696211891,0.4321593089,93.849192493,95.543231289,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
21,2,94.888278133,0.4358781682,94.698247545,0.4321483063,93.851249712,95.545245378,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
22,2,94.890230681,0.4358670036,94.700257188,0.4321370556,93.853281406,95.547232969,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
23,2,94.892155919,0.4358556202,94.702240943,0.4321255857,93.855287642,95.549194244,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
24,2,94.894054028,0.4358440465,94.704198933,0.4321139252,93.857268487,95.55112938,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
25,2,94.89592519,0.4358323105,94.706131283,0.4321021023,93.859224009,95.553038558,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
26,2,94.897769588,0.4358204399,94.708038115,0.4320901449,93.861154277,95.554921953,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
27,2,94.899587403,0.4358084619,94.709919553,0.4320780803,93.863059361,95.556779745,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
28,2,94.901378816,0.4357964034,94.71177572,0.4320659354,93.864939332,95.558612109,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
29,2,94.903144011,0.4357842905,94.71360674,0.4320537366,93.866794261,95.560419219,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
30,2,94.904883169,0.4357721488,94.715412736,0.4320415096,93.868624221,95.56220125,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
31,2,94.906596471,0.4357600033,94.717193831,0.4320292795,93.870429287,95.563958375,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
32,2,94.9082841,0.4357478783,94.718950149,0.4320170707,93.872209534,95.565690764,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
33,2,94.909946238,0.4357357973,94.720681813,0.4320049069,93.873965039,95.567398587,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
34,2,94.911583066,0.4357237831,94.722388947,0.431992811,93.87569588,95.569082014,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
35,2,94.913194767,0.4357118578,94.724071674,0.4319808051,93.877402138,95.570741209,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
36,2,94.914781522,0.4357000424,94.725730117,0.4319689105,93.879083894,95.572376339,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
37,2,94.916343513,0.4356883574,94.727364399,0.4319571476,93.880741232,95.573987567,SpO2,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Peripheral Capillary Oxygen Saturation (%),SpO2 (%)
