TimeFromTransfusion,DonorHb_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
3,2,129.41549984,2.4913435333,124.84974436,2.3648264684,120.2147547,129.48473402,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
4,2,129.42189714,2.4913232126,124.8538585,2.3648052972,120.21891034,129.48880667,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
5,2,129.42812813,2.4912968776,124.857773,2.3647779024,120.22287853,129.49266747,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
6,2,129.4341965,2.4912647144,124.86149254,2.3647444767,120.22666359,129.4963215,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
7,2,129.44010598,2.4912269182,124.86502182,2.3647052224,120.2302698,129.49977384,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
8,2,129.44586029,2.4911836925,124.86836553,2.3646603502,120.23370146,129.5030296,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
9,2,129.45146314,2.4911352483,124.87152836,2.3646100787,120.23696282,129.5060939,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
10,2,129.45691824,2.4910818032,124.87451501,2.3645546333,120.24005814,129.50897188,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
11,2,129.46222932,2.4910235809,124.87733016,2.3644942456,120.24299165,129.51166868,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
12,2,129.46740009,2.4909608099,124.87997852,2.3644291524,120.24576759,129.51418945,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
13,2,129.47243427,2.4908937237,124.88246478,2.3643595954,120.24839017,129.51653938,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
14,2,129.47733557,2.4908225592,124.88479362,2.3642858201,120.25086362,129.51872363,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
15,2,129.48210771,2.4907475564,124.88696975,2.364208075,120.25319212,129.52074737,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
16,2,129.4867544,2.4906689579,124.88899785,2.3641266112,120.25537989,129.52261581,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
17,2,129.49127937,2.4905870077,124.89088262,2.3640416818,120.25743112,129.52433412,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
18,2,129.49568633,2.4905019512,124.89262875,2.3639535407,120.25935001,129.5259075,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
19,2,129.49997899,2.4904140343,124.89424094,2.3638624427,120.26114074,129.52734114,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
20,2,129.50416107,2.4903235028,124.89572388,2.3637686422,120.26280752,129.52864023,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
21,2,129.50823629,2.4902306017,124.89708225,2.3636723931,120.26435455,129.52980996,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
22,2,129.51220836,2.490135575,124.89832077,2.3635739481,120.26578601,129.53085552,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
23,2,129.51608101,2.4900386649,124.89944411,2.363473558,120.26710611,129.5317821,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
24,2,129.51985794,2.4899401114,124.90045697,2.3633714713,120.26831906,129.53259488,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
25,2,129.52354287,2.4898401515,124.90136404,2.3632679337,120.26942907,129.53329902,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
26,2,129.52713952,2.4897390194,124.90217003,2.3631631875,120.27044035,129.53389971,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
27,2,129.53065161,2.4896369452,124.90287961,2.3630574712,120.27135714,129.53440209,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
28,2,129.53408285,2.4895341553,124.90349749,2.362951019,120.27218366,129.53481132,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
29,2,129.53743696,2.4894308711,124.90402836,2.3628440605,120.27292416,129.53513256,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
30,2,129.54071765,2.4893273095,124.9044769,2.3627368201,120.27358289,129.53537091,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
31,2,129.54392865,2.4892236818,124.90484782,2.3626295167,120.27416412,129.53553152,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
32,2,129.54707366,2.4891201937,124.90514581,2.3625223634,120.27467213,129.53561949,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
33,2,129.55015641,2.4890170449,124.90537556,2.3624155669,120.27511119,129.53563992,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
34,2,129.5531806,2.4889144287,124.90554176,2.3623093274,120.27548562,129.53559789,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
35,2,129.55614997,2.4888125318,124.9056491,2.3622038383,120.27579972,129.53549849,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
36,2,129.55906821,2.488711534,124.90570229,2.3620992857,120.27605783,129.53534675,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
37,2,129.56193906,2.4886116078,124.90570601,2.3619958482,120.27626428,129.53514774,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
38,2,129.56476622,2.4885129182,124.90566495,2.3618936967,120.27642344,129.53490647,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
39,2,129.56755341,2.4884156226,124.90558382,2.3617929943,120.27653968,129.53462796,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
40,2,129.57030436,2.4883198706,124.9054673,2.3616938956,120.27661739,129.53431721,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
41,2,129.57302276,2.4882258037,124.90532008,2.3615965471,120.27666097,129.53397919,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
42,2,129.57571235,2.4881335548,124.90514686,2.3615010868,120.27667485,129.53361887,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
43,2,129.57837684,2.488043249,124.90495234,2.3614076436,120.27666347,129.5332412,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
44,2,129.58101994,2.4879550023,124.90474119,2.361316338,120.27663129,129.5328511,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
45,2,129.58364537,2.4878689225,124.90451813,2.3612272814,120.27658277,129.53245349,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
46,2,129.58625684,2.4877851083,124.90428784,2.3611405759,120.27652242,129.53205326,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
47,2,129.58885808,2.4877036498,124.90405502,2.3610563148,120.27645475,129.53165529,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
48,2,129.5914528,2.4876246283,124.90382435,2.3609745821,120.27638427,129.53126443,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
49,2,129.59404472,2.4875481161,124.90360054,2.3608954525,120.27631555,129.53088552,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
50,2,129.59663754,2.4874741765,124.90338827,2.3608189916,120.27625314,129.53052339,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
51,2,129.599235,2.487402864,124.90319223,2.3607452557,120.27620163,129.53018284,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
52,2,129.6018408,2.4873342242,124.90301713,2.3606742918,120.27616561,129.52986865,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
53,2,129.60445866,2.487268294,124.90286765,2.3606061378,120.27614972,129.52958559,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
54,2,129.6070923,2.4872051012,124.90274849,2.3605408227,120.27615857,129.52933842,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
55,2,129.60974543,2.4871446653,124.90266434,2.3604783663,120.27619684,129.52913185,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
56,2,129.61242178,2.4870869969,124.9026199,2.3604187794,120.27626918,129.52897062,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
57,2,129.61512505,2.4870320983,124.90261985,2.3603620642,120.27638029,129.52885941,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
58,2,129.61785896,2.4869799634,124.90266889,2.3603082142,120.27653488,129.52880291,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
59,2,129.62062723,2.486930578,124.90277172,2.3602572146,120.27673766,129.52880578,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
60,2,129.62343358,2.4868839199,124.90293302,2.360209042,120.27699338,129.52887266,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
61,2,129.62628105,2.4868399512,124.90315665,2.3601636571,120.27730596,129.52900734,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
62,2,129.62916997,2.4867985977,124.90344306,2.3601209828,120.27767602,129.52921011,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
63,2,129.63210003,2.4867597781,124.90379189,2.360080935,120.27810333,129.52948044,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
64,2,129.63507089,2.4867234125,124.90420274,2.3600434307,120.27858769,129.52981779,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
65,2,129.63808222,2.4866894224,124.90467524,2.3600083886,120.27912887,129.5302216,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
66,2,129.64113369,2.4866577308,124.905209,2.3599757287,120.27972665,129.53069136,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
67,2,129.64422497,2.4866282619,124.90580365,2.3599453725,120.2803808,129.53122651,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
68,2,129.64735573,2.4866009415,124.9064588,2.3599172432,120.28109108,129.53182653,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
69,2,129.65052564,2.4865756966,124.90717408,2.359891265,120.28185727,129.53249089,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
70,2,129.65373436,2.4865524558,124.9079491,2.3598673637,120.28267914,129.53321906,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
71,2,129.65698158,2.4865311487,124.90878348,2.3598454666,120.28355643,129.53401052,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
72,2,129.66026695,2.4865117066,124.90967684,2.3598255023,120.28448892,129.53486475,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
73,2,129.66359015,2.4864940619,124.9106288,2.3598074006,120.28547636,129.53578123,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
74,2,129.66695084,2.4864781482,124.91163898,2.3597910929,120.2865185,129.53675945,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
75,2,129.6703487,2.4864639006,124.91270699,2.3597765119,120.2876151,129.53779889,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
76,2,129.6737834,2.4864512555,124.91383247,2.3597635913,120.28876589,129.53889904,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
77,2,129.6772546,2.4864401504,124.91501502,2.3597522667,120.28997064,129.54005939,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
78,2,129.68076197,2.4864305241,124.91625426,2.3597424744,120.29122908,129.54127944,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
79,2,129.68430519,2.4864223168,124.91754982,2.3597341523,120.29254095,129.54255869,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
80,2,129.68788393,2.4864154695,124.91890131,2.3597272397,120.29390599,129.54389664,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
81,2,129.69149785,2.486409925,124.92030836,2.3597216767,120.29532394,129.54529278,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
82,2,129.69514662,2.4864056268,124.92177058,2.3597174052,120.29679453,129.54674663,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
83,2,129.69882991,2.4864025199,124.92328759,2.3597143678,120.29831749,129.54825768,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
84,2,129.7025474,2.4864005502,124.92485901,2.3597125086,120.29989256,129.54982546,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
85,2,129.70629875,2.486399665,124.92648446,2.359711773,120.30151945,129.55144947,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
86,2,129.71008363,2.4863998127,124.92816355,2.3597121073,120.30319789,129.55312922,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
87,2,129.71390171,2.4864009427,124.92989592,2.3597134592,120.30492761,129.55486423,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
88,2,129.71775266,2.4864030057,124.93168117,2.3597157775,120.30670832,129.55665403,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
89,2,129.72163615,2.4864059533,124.93351893,2.3597190121,120.30853973,129.55849813,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
90,2,129.72555185,2.4864097383,124.93540881,2.359723114,120.31042158,129.56039605,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
91,2,129.72949943,2.4864143147,124.93735044,2.3597280354,120.31235356,129.56234732,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
92,2,129.73347856,2.4864196373,124.93934343,2.3597337297,120.31433539,129.56435148,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
93,2,129.73748891,2.4864256623,124.94138741,2.3597401512,120.31636678,129.56640804,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
94,2,129.74153014,2.4864323466,124.94348198,2.3597472553,120.31844743,129.56851654,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
95,2,129.74560193,2.4864396484,124.94562678,2.3597549987,120.32057705,129.57067651,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
96,2,129.74970395,2.4864475267,124.94782142,2.359763339,120.32275534,129.57288749,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
97,2,129.75383587,2.4864559416,124.95006551,2.3597722347,120.324982,129.57514902,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
98,2,129.75799735,2.4864648543,124.95235868,2.3597816455,120.32725673,129.57746064,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
99,2,129.76218807,2.4864742269,124.95470056,2.3597915321,120.32957922,129.57982189,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
100,2,129.7664077,2.4864840223,124.95709074,2.3598018563,120.33194917,129.58223231,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
101,2,129.7706559,2.4864942046,124.95952887,2.3598125806,120.33436628,129.58469146,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
102,2,129.77493234,2.4865047387,124.96201455,2.3598236688,120.33683022,129.58719887,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
103,2,129.7792367,2.4865155906,124.9645474,2.3598350855,120.3393407,129.58975409,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
104,2,129.78356864,2.486526727,124.96712704,2.3598467963,120.34189739,129.59235669,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
105,2,129.78792783,2.4865381157,124.9697531,2.3598587676,120.34449999,129.59500621,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
106,2,129.79231395,2.4865497253,124.97242519,2.359870967,120.34714817,129.59770221,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
107,2,129.79672666,2.4865615252,124.97514293,2.3598833629,120.34984161,129.60044425,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
108,2,129.80116563,2.4865734858,124.97790594,2.3598959244,120.35258,129.60323188,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
109,2,129.80563054,2.4865855784,124.98071384,2.3599086219,120.35536301,129.60606466,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
110,2,129.81012104,2.486597775,124.98356624,2.3599214263,120.35819032,129.60894217,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
111,2,129.81463682,2.4866100486,124.98646278,2.3599343095,120.3610616,129.61186395,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
112,2,129.81917753,2.4866223728,124.98940306,2.3599472444,120.36397653,129.61482958,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
113,2,129.82374286,2.4866347223,124.9923867,2.3599602046,120.36693478,129.61783863,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
114,2,129.82833246,2.4866470725,124.99541333,2.3599731645,120.36993601,129.62089066,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
115,2,129.83294602,2.4866593994,124.99848257,2.3599860994,120.37297989,129.62398525,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
116,2,129.83758319,2.48667168,125.00159402,2.3599989854,120.37606609,129.62712196,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
117,2,129.84224365,2.486683892,125.00474732,2.3600117994,120.37919427,129.63030037,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
118,2,129.84692707,2.4866960139,125.00794208,2.360024519,120.3823641,129.63352006,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
119,2,129.85163311,2.4867080249,125.01117792,2.3600371228,120.38557524,129.63678061,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
120,2,129.85636145,2.4867199049,125.01445446,2.3600495899,120.38882734,129.64008158,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
121,2,129.86111176,2.4867316346,125.01777132,2.3600619003,120.39212007,129.64342257,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
122,2,129.86588371,2.4867431954,125.02112812,2.3600740347,120.39545309,129.64680315,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
123,2,129.87067696,2.4867545694,125.02452447,2.3600859746,120.39882604,129.6502229,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
124,2,129.87549118,2.4867657393,125.02796,2.360097702,120.40223858,129.65368142,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
125,2,129.88032605,2.4867766887,125.03143432,2.3601091999,120.40569037,129.65717827,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
126,2,129.88518124,2.4867874017,125.03494706,2.3601204519,120.40918105,129.66071307,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
127,2,129.89005641,2.486797863,125.03849783,2.3601314421,120.41271028,129.66428538,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
128,2,129.89495123,2.4868080581,125.04208626,2.3601421555,120.41627771,129.6678948,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
129,2,129.89986537,2.4868179731,125.04571195,2.3601525776,120.41988298,129.67154092,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
130,2,129.90479851,2.4868275947,125.04937454,2.3601626948,120.42352574,129.67522334,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
131,2,129.90975031,2.4868369103,125.05307364,2.3601724939,120.42720563,129.67894164,ARTs,DonorHb_Cat,Donor Hemoglobin,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
